D = 8;
n = [ 5 5 5 5 5 5 5 5 ];
N = 45;
d = [1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 6 6 6 6 6 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.28 0.55 0.22 0.45 0.16 0.94 0.15 0.95 0.69 0.97 0.23 0.87 0.65 0.14 0.01 0.06 0.66 0.50 0.74 0.52 0.00 0.15 0.96 0.70 0.34 0.11 0.85 0.95 0.13 0.21 0.19 0.21 0.73 0.27 0.43 0.25 0.79 0.68 0.92 0.59 0.28 0.76 0.08 0.96 ]
[0.28 1.00 0.23 0.19 0.26 0.37 0.17 0.14 0.57 0.98 0.07 0.23 0.79 0.64 0.85 0.44 0.69 0.08 0.36 0.10 0.76 0.60 0.14 0.92 0.08 0.99 0.60 0.35 0.09 0.39 0.91 0.75 0.17 0.60 0.22 0.25 0.89 0.05 0.09 0.45 0.05 0.08 0.99 0.97 0.40 ]
[0.55 0.23 1.00 0.09 0.87 0.75 0.49 0.52 0.95 0.91 0.41 0.51 0.68 0.88 0.52 0.02 0.03 0.50 0.01 0.39 0.84 0.13 0.31 0.99 0.38 0.38 0.54 0.08 0.49 0.15 0.84 0.60 0.61 0.50 0.99 0.88 0.34 0.33 0.39 0.31 0.51 0.78 0.12 0.10 0.36 ]
[0.22 0.19 0.09 1.00 0.17 0.31 0.80 0.19 0.85 0.09 0.00 0.12 0.07 0.83 0.27 0.12 0.89 0.74 0.47 0.72 0.97 0.85 0.54 0.69 0.84 0.64 0.71 0.66 0.67 0.80 0.02 0.56 0.68 0.30 0.98 0.80 0.87 0.14 0.02 0.62 0.72 0.68 0.13 0.24 0.79 ]
[0.45 0.26 0.87 0.17 1.00 0.07 0.07 0.13 0.38 0.00 0.73 0.29 0.95 0.27 0.14 0.20 0.79 0.01 0.59 0.62 0.62 0.67 0.40 0.96 0.06 0.43 0.38 0.29 0.70 0.50 0.42 0.24 0.61 0.11 0.35 0.30 0.85 0.23 0.55 0.89 0.70 0.02 0.30 0.97 0.98 ]
[0.16 0.37 0.75 0.31 0.07 1.00 0.38 0.73 0.81 0.68 0.90 0.98 0.82 0.28 0.98 0.78 0.54 0.63 0.40 0.92 0.51 0.37 0.82 0.26 0.98 0.02 0.31 0.18 0.79 0.79 0.84 0.56 0.85 0.74 0.12 0.85 0.29 0.20 0.86 0.55 0.65 0.69 0.40 0.09 0.70 ]
[0.94 0.17 0.49 0.80 0.07 0.38 1.00 0.75 0.25 0.18 0.15 0.34 0.32 0.13 0.44 0.21 0.29 0.02 0.38 0.82 0.28 0.74 0.23 0.80 0.92 0.73 0.93 0.25 0.55 0.79 0.63 0.27 0.22 0.41 0.75 0.33 0.43 0.07 0.60 0.39 0.31 0.29 0.08 0.46 0.31 ]
[0.15 0.14 0.52 0.19 0.13 0.73 0.75 1.00 0.61 0.09 0.89 0.65 0.33 0.21 0.99 0.20 0.26 0.04 0.37 0.57 0.39 0.98 0.19 0.40 0.06 0.82 0.71 0.58 0.78 0.53 0.25 0.78 0.89 0.92 0.85 0.36 0.18 0.93 0.32 0.18 0.54 0.67 0.57 0.96 0.67 ]
[0.95 0.57 0.95 0.85 0.38 0.81 0.25 0.61 1.00 0.80 0.23 0.73 0.53 0.09 0.87 0.54 0.53 0.14 0.56 0.16 0.71 0.50 0.47 0.41 0.21 0.91 0.61 0.14 0.87 0.70 0.99 0.77 0.52 0.50 0.60 0.49 0.49 0.52 0.13 0.37 0.75 0.49 0.44 0.53 0.10 ]
[0.69 0.98 0.91 0.09 0.00 0.68 0.18 0.09 0.80 1.00 0.86 0.41 0.79 0.89 0.42 0.28 0.78 0.23 0.74 0.69 0.00 0.77 0.17 0.06 0.24 0.56 0.49 0.98 0.51 0.84 0.40 0.82 0.58 0.87 0.20 0.88 0.12 0.80 0.61 0.01 0.78 0.11 0.50 0.32 0.70 ]
