D = 4;
n = [ 5 5 5 5 ];
N = 72;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.07 0.80 0.50 0.06 0.54 0.44 0.55 0.24 0.12 0.37 0.06 0.42 0.47 0.36 0.70 0.02 0.40 0.46 0.35 0.82 0.75 0.49 0.14 0.29 0.80 0.73 0.92 0.63 0.21 0.86 0.63 0.35 0.52 0.22 0.22 0.56 0.67 0.14 0.15 0.98 0.61 0.37 0.17 0.89 0.58 0.37 0.19 0.21 0.11 0.83 0.55 0.84 0.32 0.45 0.88 0.87 0.36 0.49 0.74 0.22 0.96 0.46 0.40 0.68 0.81 0.02 0.91 0.49 0.65 0.68 0.01 ]
[0.07 1.00 0.16 0.82 0.23 0.63 0.76 0.46 0.63 0.15 0.45 0.97 0.65 0.05 0.70 0.63 0.36 0.86 0.81 0.27 0.91 0.23 0.23 0.15 0.64 0.58 0.88 0.86 0.91 0.45 0.70 0.33 0.91 0.67 0.82 0.92 0.60 0.34 0.95 0.36 0.72 0.26 0.40 0.78 0.12 0.25 0.53 0.66 0.20 0.34 0.96 0.62 0.57 0.54 0.48 0.18 0.44 0.72 0.01 0.39 0.57 0.64 0.18 0.62 0.80 0.94 0.50 0.31 0.38 0.85 0.90 0.64 ]
[0.80 0.16 1.00 0.09 0.57 0.21 0.74 0.45 0.76 0.88 0.11 0.91 0.99 0.54 0.67 0.86 0.48 0.69 0.06 1.00 0.26 0.84 0.66 0.84 0.68 0.75 0.98 0.13 0.07 0.65 0.09 0.54 0.47 0.05 0.02 0.64 0.71 0.34 0.45 0.85 0.18 0.73 0.31 0.68 0.92 0.97 0.76 0.91 0.64 0.90 0.25 0.29 0.20 0.07 0.97 0.53 0.76 0.27 0.47 0.76 0.88 0.91 0.51 0.75 0.25 0.15 0.55 0.49 0.58 0.02 0.90 0.29 ]
[0.50 0.82 0.09 1.00 0.28 0.85 0.60 0.85 0.14 0.85 0.14 0.90 0.54 0.07 0.12 0.35 0.38 0.26 0.83 0.60 0.94 0.81 0.84 0.22 0.95 0.76 0.58 0.35 0.70 0.90 0.56 0.43 0.05 0.07 0.39 0.38 0.40 0.88 0.11 0.58 0.10 0.74 0.11 0.07 0.17 0.80 0.09 0.71 0.02 0.87 0.44 0.09 0.84 0.13 0.26 0.97 0.34 0.48 0.92 0.56 0.14 0.59 0.81 0.47 0.23 0.87 0.10 0.69 0.45 0.70 0.07 0.87 ]
[0.06 0.23 0.57 0.28 1.00 0.96 0.25 0.45 0.51 0.79 0.69 0.90 0.36 0.26 0.28 0.27 0.79 0.35 0.15 0.32 0.51 0.26 0.54 0.03 0.44 0.60 0.95 0.35 0.24 0.38 0.48 0.14 0.96 0.98 0.14 0.38 0.08 0.53 0.40 0.17 0.87 0.88 0.59 0.99 0.69 0.36 0.21 0.45 0.98 0.09 0.04 0.84 0.62 0.67 0.89 0.72 0.25 0.63 0.39 0.18 0.06 0.05 0.60 0.50 0.93 0.93 0.11 0.67 0.38 0.38 0.42 0.46 ]
[0.54 0.63 0.21 0.85 0.96 1.00 0.74 0.28 0.12 0.24 0.39 0.05 0.41 0.91 0.33 0.18 0.26 0.79 0.61 0.81 0.21 0.02 0.14 0.27 0.49 0.91 0.24 0.13 0.74 0.45 0.23 0.52 0.19 0.83 0.87 0.97 0.07 0.55 0.88 0.77 0.49 0.71 0.35 0.16 0.02 0.48 0.83 0.41 0.80 0.31 0.26 0.37 0.34 0.25 0.74 0.08 0.56 0.68 0.03 0.13 0.96 0.12 0.41 1.00 0.48 0.83 0.39 0.65 0.59 0.50 0.19 0.88 ]
[0.44 0.76 0.74 0.60 0.25 0.74 1.00 0.43 0.63 0.53 0.50 0.77 0.22 0.64 0.36 0.71 0.19 0.81 0.49 0.79 0.18 0.51 0.05 0.38 0.71 0.53 0.58 0.91 0.19 0.45 0.04 0.41 0.69 0.81 0.98 0.74 0.13 0.80 0.98 0.01 0.83 0.23 0.95 0.81 0.96 0.59 0.88 0.87 0.07 0.84 0.47 0.69 0.00 0.25 0.38 0.10 0.81 0.07 0.13 0.75 0.06 0.96 0.63 0.06 0.40 0.95 0.59 0.91 0.10 0.99 0.60 0.80 ]
[0.55 0.46 0.45 0.85 0.45 0.28 0.43 1.00 0.90 0.55 0.74 0.04 0.84 0.19 0.69 0.16 0.41 0.79 0.07 0.50 0.68 0.53 0.72 0.98 0.97 0.99 0.91 0.07 0.22 0.27 0.59 0.84 0.54 0.80 0.71 0.42 0.27 0.90 0.75 0.48 0.84 0.10 0.17 0.84 0.41 0.42 0.42 0.61 0.75 0.35 0.53 0.14 0.41 0.99 0.04 0.35 0.97 0.52 0.77 0.76 0.83 0.97 0.34 0.30 0.51 0.15 0.74 0.09 0.46 0.17 0.76 0.98 ]
[0.24 0.63 0.76 0.14 0.51 0.12 0.63 0.90 1.00 0.61 0.58 0.80 0.78 0.34 0.24 1.00 0.05 0.61 0.24 0.38 0.29 0.06 0.77 0.65 0.42 0.50 0.62 0.55 0.32 0.12 0.65 0.47 0.00 0.34 0.14 0.80 0.30 0.03 0.81 0.57 0.14 0.09 0.14 0.92 0.37 0.07 0.27 0.32 0.60 0.67 1.00 0.27 0.56 0.03 0.22 0.24 0.61 0.53 0.07 0.28 0.89 0.61 0.65 0.35 0.76 0.31 0.04 0.59 0.12 0.88 0.40 0.11 ]
[0.12 0.15 0.88 0.85 0.79 0.24 0.53 0.55 0.61 1.00 0.22 0.47 0.24 0.44 0.77 0.54 0.39 0.78 0.46 0.77 0.81 0.20 0.78 0.32 0.92 0.99 0.17 0.30 0.77 0.22 0.69 0.94 0.92 0.64 0.59 0.47 0.55 0.63 0.94 0.02 0.95 0.33 0.65 0.83 0.69 0.36 0.55 0.20 0.74 0.09 0.74 0.25 0.77 0.17 0.67 0.88 0.40 0.76 0.44 0.78 0.26 0.55 0.81 0.31 0.92 0.53 0.22 0.65 0.36 0.03 0.29 0.34 ]
[0.37 0.45 0.11 0.14 0.69 0.39 0.50 0.74 0.58 0.22 1.00 0.70 0.20 0.10 0.98 0.70 0.50 0.28 0.29 0.26 0.24 0.40 0.96 0.68 0.44 0.68 0.53 0.42 0.06 0.75 0.34 0.83 0.73 0.39 0.94 0.89 0.47 0.12 0.08 0.79 0.05 0.59 0.07 0.30 0.12 0.24 0.94 0.75 0.27 0.19 0.96 0.81 0.75 0.91 0.98 0.63 0.42 0.06 0.46 0.42 0.98 0.85 0.21 0.57 0.76 0.88 0.36 0.72 0.07 0.60 0.65 0.93 ]
[0.06 0.97 0.91 0.90 0.90 0.05 0.77 0.04 0.80 0.47 0.70 1.00 0.08 0.37 0.84 0.65 0.61 0.20 1.00 0.09 0.49 0.41 0.79 0.41 0.78 0.93 0.31 0.87 0.84 0.87 0.33 0.32 0.20 0.35 0.54 0.95 0.22 0.43 0.53 0.65 0.07 0.25 0.46 0.42 0.13 0.21 0.14 0.89 0.69 0.31 0.96 0.81 0.49 0.39 0.68 0.13 0.42 0.60 0.89 0.98 0.57 0.81 0.33 0.31 0.27 0.94 0.42 0.30 0.83 0.47 0.54 0.29 ]
[0.42 0.65 0.99 0.54 0.36 0.41 0.22 0.84 0.78 0.24 0.20 0.08 1.00 0.84 0.72 0.50 0.60 0.12 0.89 0.63 0.09 0.06 0.23 0.27 0.31 0.69 0.02 0.47 0.60 0.83 0.74 0.51 0.45 0.46 0.60 0.32 0.85 0.72 0.56 0.17 0.02 0.86 0.17 0.78 0.59 0.60 0.81 0.73 0.80 0.99 0.45 0.86 0.75 0.68 0.22 0.31 0.43 0.11 0.46 0.09 0.02 0.01 0.19 0.80 0.47 0.90 0.90 0.09 0.72 0.02 0.59 0.95 ]
[0.47 0.05 0.54 0.07 0.26 0.91 0.64 0.19 0.34 0.44 0.10 0.37 0.84 1.00 0.24 0.91 0.29 0.19 0.20 0.59 0.56 0.48 0.29 0.03 0.02 0.36 0.28 0.08 0.03 0.26 0.32 0.91 0.64 0.32 0.68 0.79 0.56 0.56 0.23 0.59 0.08 0.64 0.71 0.67 0.87 0.30 0.75 0.53 0.12 0.55 0.39 0.62 0.07 0.67 0.97 0.90 0.57 0.05 0.69 0.05 0.40 0.43 0.00 0.87 0.40 0.50 0.33 0.17 0.74 0.52 0.24 0.84 ]
[0.36 0.70 0.67 0.12 0.28 0.33 0.36 0.69 0.24 0.77 0.98 0.84 0.72 0.24 1.00 0.77 0.73 0.70 0.30 0.84 0.32 0.42 0.97 0.91 0.16 0.58 0.93 0.06 0.39 0.26 0.25 0.17 0.62 0.46 0.47 0.48 0.63 0.34 0.60 0.98 0.11 0.34 0.44 0.20 0.48 0.69 0.73 0.22 0.88 0.59 0.01 0.27 0.45 0.59 0.14 0.54 0.97 0.48 0.86 0.69 0.06 0.94 0.78 0.82 0.52 0.63 0.19 0.35 0.51 0.33 0.01 0.36 ]
[0.70 0.63 0.86 0.35 0.27 0.18 0.71 0.16 1.00 0.54 0.70 0.65 0.50 0.91 0.77 1.00 0.79 0.56 0.67 0.39 0.10 0.99 0.70 0.67 0.09 0.51 0.24 0.02 0.21 0.97 0.03 0.26 0.91 0.66 0.93 0.57 0.10 0.39 0.26 0.38 0.29 0.39 0.80 0.33 0.57 0.48 0.13 0.00 0.92 0.11 0.66 0.35 0.91 0.84 0.98 0.79 0.32 0.58 0.46 0.28 0.14 0.69 0.84 0.56 0.23 0.49 0.28 0.43 0.46 0.13 0.05 0.36 ]
[0.02 0.36 0.48 0.38 0.79 0.26 0.19 0.41 0.05 0.39 0.50 0.61 0.60 0.29 0.73 0.79 1.00 0.38 0.73 0.38 0.41 0.27 0.18 0.40 0.76 0.64 0.18 0.66 1.00 0.68 0.54 0.84 0.96 0.27 0.35 0.83 0.40 0.58 0.64 0.17 0.84 0.15 0.49 0.01 0.83 0.13 0.41 0.75 0.95 0.59 0.67 0.24 0.21 0.87 0.67 0.89 0.42 0.07 0.71 0.59 0.55 0.58 0.85 0.20 0.89 0.85 0.28 0.35 0.88 0.44 0.58 0.14 ]
[0.40 0.86 0.69 0.26 0.35 0.79 0.81 0.79 0.61 0.78 0.28 0.20 0.12 0.19 0.70 0.56 0.38 1.00 0.94 0.68 0.19 0.15 0.31 0.48 0.26 0.01 0.49 0.58 0.02 0.90 0.67 0.09 0.39 0.96 0.57 0.55 0.97 0.74 0.17 0.37 0.55 0.28 0.91 0.30 0.95 0.34 0.52 0.57 0.86 0.19 0.93 0.59 0.64 0.04 0.17 0.70 0.77 0.55 0.32 0.53 0.78 0.81 0.02 0.96 0.56 0.90 0.53 0.65 0.69 0.33 0.96 0.89 ]
[0.46 0.81 0.06 0.83 0.15 0.61 0.49 0.07 0.24 0.46 0.29 1.00 0.89 0.20 0.30 0.67 0.73 0.94 1.00 0.60 0.56 0.17 0.94 0.86 0.02 0.59 0.67 0.83 0.14 0.46 0.20 0.39 0.73 0.44 0.83 0.87 0.43 0.22 0.14 0.64 0.25 0.99 0.17 0.60 0.54 0.85 0.44 0.23 0.27 0.33 0.60 0.85 0.32 0.39 0.27 0.84 0.95 0.71 0.25 0.92 0.48 0.24 0.94 0.20 0.27 0.71 0.70 0.03 0.15 0.48 0.25 0.21 ]
[0.35 0.27 1.00 0.60 0.32 0.81 0.79 0.50 0.38 0.77 0.26 0.09 0.63 0.59 0.84 0.39 0.38 0.68 0.60 1.00 0.92 0.20 0.93 0.45 0.48 0.66 0.11 0.82 0.25 0.44 0.44 0.66 0.92 0.35 0.17 0.40 0.07 0.61 0.68 0.94 0.74 0.30 0.65 0.18 0.46 0.48 0.62 0.01 0.46 0.50 0.69 0.88 0.98 0.94 0.45 0.73 0.65 0.64 0.41 0.66 0.93 0.85 0.92 0.04 0.73 0.16 0.66 0.08 0.08 0.53 0.18 0.42 ]
