D = 8;
n = [ 2 2 2 2 2 2 2 2 ];
N = 73;
d = [1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.16 0.91 0.92 0.57 0.99 0.97 0.74 0.14 0.33 0.70 0.64 0.41 0.38 0.17 0.58 0.02 0.13 0.32 0.94 0.31 0.54 0.97 0.96 0.76 0.71 0.25 0.67 0.80 0.69 0.34 0.93 0.19 0.87 0.76 0.86 0.14 0.41 0.92 0.38 0.28 0.76 0.33 0.63 0.64 0.90 0.41 0.22 0.74 0.59 0.03 0.11 0.95 0.16 0.65 0.02 0.25 0.86 0.63 0.10 0.45 0.97 0.47 0.43 0.30 0.23 0.27 0.76 0.48 0.02 0.96 0.53 0.60 ]
[0.16 1.00 0.95 0.71 0.06 0.79 0.12 0.51 0.90 0.66 0.96 0.54 0.25 0.38 0.76 0.27 0.64 0.40 0.45 0.97 0.67 0.15 0.53 0.57 0.72 0.29 0.79 0.71 0.79 0.80 0.60 0.23 0.68 0.83 0.13 0.41 0.13 0.18 0.52 0.75 0.23 0.49 0.03 0.54 1.00 0.76 0.87 0.20 0.66 0.49 0.39 0.06 0.87 0.59 0.33 0.71 0.98 0.09 0.83 0.88 0.73 0.30 0.04 0.87 0.76 0.06 0.72 0.41 0.54 0.05 0.99 1.00 0.53 ]
[0.91 0.95 1.00 0.24 0.58 0.74 0.80 0.74 0.05 0.28 0.16 0.30 0.08 0.18 0.34 0.95 0.79 0.76 0.29 0.21 0.75 0.07 0.83 0.32 0.23 0.28 0.91 0.74 0.44 0.19 0.80 0.68 0.12 0.24 0.75 0.11 0.16 0.69 0.89 0.46 0.10 0.75 0.93 0.53 1.00 0.66 0.56 0.63 0.79 0.17 0.24 0.50 0.72 0.35 0.94 0.16 0.43 0.03 0.18 0.15 0.02 0.29 0.63 0.16 0.24 0.13 0.65 0.90 0.02 0.51 0.55 0.63 0.02 ]
[0.92 0.71 0.24 1.00 0.15 0.19 0.13 0.57 0.52 0.61 0.66 0.94 0.81 0.78 0.28 0.63 0.81 0.23 0.84 0.96 0.89 0.94 0.07 0.95 0.61 0.56 0.21 0.11 0.06 0.54 0.82 0.13 0.55 0.08 0.47 0.95 0.17 0.12 0.97 0.86 0.58 0.61 0.94 0.98 0.63 1.00 0.77 0.47 0.26 0.24 0.54 0.78 0.49 0.38 0.02 0.76 0.45 0.23 0.90 0.69 0.95 0.19 0.28 0.94 0.72 0.81 0.66 0.65 0.44 0.60 0.23 0.11 0.92 ]
[0.57 0.06 0.58 0.15 1.00 0.17 0.60 0.89 0.34 0.62 0.52 0.27 0.23 0.47 0.70 0.05 0.12 0.91 0.99 0.82 0.28 0.06 0.49 0.02 0.03 0.86 0.22 0.36 0.23 0.20 0.47 0.49 0.73 0.79 0.27 0.52 0.52 0.55 0.66 0.30 0.87 0.01 0.68 0.88 0.11 0.70 0.60 0.83 0.83 0.64 0.25 0.78 0.20 0.42 0.74 0.16 0.16 1.00 0.02 0.69 0.76 0.28 0.47 0.78 0.44 0.33 0.27 0.01 0.88 0.56 0.47 0.66 0.43 ]
[0.99 0.79 0.74 0.19 0.17 1.00 0.70 0.42 0.11 0.56 0.55 0.45 0.39 0.79 0.55 0.58 0.63 0.24 0.42 0.01 0.84 0.64 0.40 0.48 0.43 0.22 0.71 0.01 0.41 0.43 0.39 0.78 0.48 0.22 0.95 0.51 0.32 0.42 1.00 0.22 0.82 0.12 0.56 0.91 0.52 0.76 0.73 0.81 0.59 0.94 0.55 0.43 0.61 0.43 0.53 0.21 0.38 0.64 0.40 0.97 0.55 0.84 0.77 0.41 0.67 0.87 0.96 0.26 0.71 0.48 0.67 0.42 0.88 ]
[0.97 0.12 0.80 0.13 0.60 0.70 1.00 0.72 0.82 0.06 0.41 0.80 0.44 0.30 0.95 0.20 0.26 0.19 0.66 0.34 0.08 0.67 0.59 0.95 0.50 0.47 0.12 0.02 0.22 0.66 0.46 0.73 0.58 0.52 0.20 0.96 0.59 0.13 0.43 0.67 0.17 0.34 0.63 0.43 0.72 0.05 0.51 0.91 0.49 0.79 0.78 0.08 0.90 0.02 0.31 0.68 0.67 0.53 0.13 0.08 0.52 0.60 0.15 0.49 0.28 0.02 0.90 0.34 0.02 0.91 0.38 0.53 0.99 ]
[0.74 0.51 0.74 0.57 0.89 0.42 0.72 1.00 0.57 0.72 0.27 0.26 0.36 0.31 0.67 0.85 0.52 0.69 0.08 0.08 0.62 0.82 0.79 0.21 0.82 0.14 0.13 0.40 0.57 0.18 0.38 0.84 0.29 0.13 1.00 0.99 0.85 0.83 0.17 0.76 0.78 0.74 0.53 0.89 0.59 0.35 0.31 0.65 0.36 0.67 0.32 0.75 0.12 0.64 0.69 0.97 0.19 0.18 0.41 0.78 0.70 0.98 0.95 0.71 0.45 0.15 0.09 0.87 0.26 0.12 0.08 0.31 0.87 ]
[0.14 0.90 0.05 0.52 0.34 0.11 0.82 0.57 1.00 0.01 0.49 0.43 0.40 0.76 0.83 0.54 0.87 0.30 0.75 0.04 0.77 0.15 0.88 0.20 0.87 0.56 0.96 0.69 0.07 0.03 0.18 0.56 0.87 0.53 0.08 0.58 0.83 0.06 0.79 0.88 0.97 0.92 0.15 0.23 0.97 0.31 0.16 0.09 0.27 0.29 0.72 0.17 0.36 0.05 0.01 0.33 0.86 0.57 0.78 0.11 0.98 0.20 0.09 0.51 0.98 0.92 0.44 0.34 0.09 0.84 0.76 0.08 0.88 ]
[0.33 0.66 0.28 0.61 0.62 0.56 0.06 0.72 0.01 1.00 0.32 0.41 0.06 0.75 0.90 0.73 0.68 0.91 0.87 0.34 0.07 0.83 0.40 0.99 0.52 0.19 0.38 0.24 0.11 0.57 0.91 0.04 0.84 0.67 0.50 0.41 0.52 0.87 0.60 0.02 0.90 0.76 0.24 0.20 0.38 0.52 0.15 0.45 0.57 0.31 0.97 0.21 0.78 0.77 0.16 0.71 0.44 0.77 0.51 0.75 0.43 0.93 0.02 0.37 0.68 0.62 0.47 0.45 0.20 0.53 0.37 0.80 0.09 ]
[0.70 0.96 0.16 0.66 0.52 0.55 0.41 0.27 0.49 0.32 1.00 0.49 0.06 0.57 0.15 0.05 0.09 0.24 0.37 0.18 0.56 0.04 0.29 0.65 0.22 0.04 0.42 0.15 0.91 0.77 0.64 0.48 0.22 0.15 0.60 0.20 0.71 0.60 0.51 0.15 0.13 0.67 0.13 0.69 0.53 0.25 0.93 0.87 0.38 0.90 0.15 0.22 0.17 0.96 0.10 0.16 0.60 0.07 0.38 0.25 0.23 0.05 0.65 0.09 0.66 0.43 0.24 0.22 0.92 0.61 0.58 0.32 0.73 ]
[0.64 0.54 0.30 0.94 0.27 0.45 0.80 0.26 0.43 0.41 0.49 1.00 0.31 0.48 0.48 0.06 0.25 0.36 0.31 0.22 0.93 0.43 0.17 0.72 0.57 0.33 0.70 0.27 0.70 0.94 0.97 0.69 0.59 0.37 0.83 0.82 0.11 0.04 0.97 0.00 0.26 0.30 0.85 0.95 0.71 0.42 0.37 0.53 0.60 0.75 0.64 0.95 0.71 0.22 0.49 0.60 0.46 0.21 0.30 0.37 0.53 0.03 0.73 0.72 0.65 0.50 0.71 0.93 0.29 0.36 0.57 0.94 0.34 ]
[0.41 0.25 0.08 0.81 0.23 0.39 0.44 0.36 0.40 0.06 0.06 0.31 1.00 0.34 0.68 0.24 0.74 0.40 0.83 0.62 0.15 0.95 0.36 0.82 0.46 0.75 0.17 0.89 0.38 0.27 0.13 0.67 0.44 0.74 0.20 0.46 0.90 0.20 0.10 0.43 0.36 0.03 0.34 0.99 0.43 0.16 0.52 0.35 0.13 0.08 0.93 0.83 0.04 0.07 0.68 0.97 0.15 0.21 0.86 0.16 0.16 0.55 0.78 0.11 0.62 0.44 0.29 0.12 0.26 0.50 0.78 0.48 0.68 ]
[0.38 0.38 0.18 0.78 0.47 0.79 0.30 0.31 0.76 0.75 0.57 0.48 0.34 1.00 1.00 0.72 0.33 0.68 0.16 0.65 0.77 0.80 0.99 0.80 0.41 0.70 0.83 0.03 0.44 0.92 0.55 0.98 0.71 0.44 0.64 0.26 0.35 0.82 0.30 0.85 0.37 0.71 0.82 0.71 0.35 0.07 0.95 0.70 0.84 0.87 0.81 0.23 0.66 0.52 0.67 0.33 0.80 0.19 0.76 0.92 0.47 0.16 0.44 0.17 0.64 0.85 0.79 0.81 0.60 0.00 0.85 0.13 0.61 ]
[0.17 0.76 0.34 0.28 0.70 0.55 0.95 0.67 0.83 0.90 0.15 0.48 0.68 1.00 1.00 0.17 0.94 0.75 0.63 0.23 0.71 0.98 0.89 0.11 0.46 0.51 0.99 0.56 0.21 0.78 0.42 0.74 0.06 0.30 0.81 0.25 0.82 0.32 0.45 0.79 0.10 0.71 0.45 0.90 0.78 1.00 0.02 0.93 0.91 0.53 0.22 0.47 0.19 0.90 0.45 0.49 0.54 0.25 0.51 0.76 0.53 0.99 0.35 0.33 0.24 0.45 0.37 0.04 0.83 0.16 0.55 0.09 0.03 ]
[0.58 0.27 0.95 0.63 0.05 0.58 0.20 0.85 0.54 0.73 0.05 0.06 0.24 0.72 0.17 1.00 0.91 0.88 0.84 0.56 0.90 0.05 0.42 0.77 0.20 0.27 0.09 0.67 0.92 0.85 0.07 0.32 0.07 0.36 0.73 0.50 0.29 0.83 0.41 0.26 0.50 0.31 0.65 0.26 0.05 0.50 0.49 0.23 0.07 0.15 0.68 0.51 0.50 0.30 0.91 0.99 0.29 0.42 0.81 0.64 0.62 0.55 0.11 0.36 0.48 0.98 0.83 0.45 0.32 0.58 0.88 0.75 0.23 ]
[0.02 0.64 0.79 0.81 0.12 0.63 0.26 0.52 0.87 0.68 0.09 0.25 0.74 0.33 0.94 0.91 1.00 0.20 0.20 0.51 0.46 0.79 0.72 0.42 0.55 0.86 0.37 0.59 0.35 0.09 0.48 0.77 0.03 0.63 0.85 0.48 0.81 0.95 0.44 0.98 0.09 0.61 0.54 0.61 0.59 0.59 0.85 0.32 0.95 0.99 0.33 0.10 0.63 0.59 0.47 0.64 0.59 0.33 0.84 0.42 0.30 0.68 0.30 0.40 0.66 0.75 0.90 0.37 0.18 0.03 0.78 0.33 0.47 ]
[0.13 0.40 0.76 0.23 0.91 0.24 0.19 0.69 0.30 0.91 0.24 0.36 0.40 0.68 0.75 0.88 0.20 1.00 0.50 0.68 0.23 0.06 0.18 0.85 0.35 0.01 0.53 0.46 0.22 0.49 0.55 0.24 0.35 0.15 0.27 0.95 0.09 0.81 0.94 0.54 0.43 0.33 0.13 0.38 0.60 0.73 0.22 0.24 0.43 0.01 0.37 0.51 0.79 0.02 0.37 1.00 0.39 0.54 0.09 0.50 0.55 0.54 0.27 0.20 0.27 0.08 0.27 0.57 0.17 0.09 0.09 0.54 0.50 ]
