D = 4;
n = [ 5 5 5 5 ];
N = 64;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.43 0.03 0.73 0.98 0.90 0.77 0.33 0.71 0.31 0.47 0.11 0.47 0.48 0.75 0.98 0.78 0.89 0.33 0.27 0.08 0.28 0.66 0.40 0.72 0.56 0.10 0.58 0.68 0.76 0.80 0.42 0.79 0.03 0.07 0.68 0.66 0.18 0.44 0.87 0.90 0.82 0.32 0.18 0.93 0.84 0.20 0.69 0.41 0.15 0.50 0.79 0.57 0.02 0.95 0.10 0.93 0.40 0.72 0.04 0.94 1.00 0.74 0.23 ]
[0.43 1.00 0.84 1.00 0.00 0.19 0.50 0.60 0.20 0.63 0.93 0.94 0.86 0.82 0.00 0.98 0.25 0.17 0.05 0.94 0.19 0.24 0.62 0.64 0.37 0.49 0.28 0.52 0.04 0.62 0.72 0.73 0.94 0.81 0.59 0.87 0.53 0.71 0.67 0.92 0.65 0.14 0.43 0.15 0.06 0.52 0.18 0.44 0.78 0.34 0.92 0.19 0.65 0.78 0.75 0.16 0.20 0.46 0.07 0.67 0.43 0.93 0.81 0.80 ]
[0.03 0.84 1.00 0.07 0.91 0.05 0.45 0.94 0.61 0.41 0.06 0.19 0.39 0.46 0.80 0.73 0.13 0.88 0.72 0.39 0.59 0.15 0.99 0.65 0.03 0.81 0.15 0.66 0.56 0.95 0.61 0.72 0.82 0.38 0.46 0.77 0.23 0.41 0.83 0.50 0.04 0.22 0.79 0.27 0.35 0.46 0.83 0.75 0.20 0.43 0.51 0.58 0.95 0.33 0.15 0.39 0.67 0.98 0.71 0.52 0.94 0.53 0.42 0.12 ]
[0.73 1.00 0.07 1.00 0.80 0.78 0.99 0.40 0.03 0.46 0.67 0.23 0.71 0.10 0.07 0.57 0.37 0.72 0.95 0.58 0.89 0.14 0.11 0.36 0.13 0.88 0.92 0.70 0.53 0.34 0.09 0.55 0.42 0.57 0.66 0.26 0.47 0.02 0.39 0.22 0.72 0.27 0.05 0.09 0.68 0.96 0.24 0.41 0.19 0.09 0.20 0.05 0.09 0.85 0.63 0.92 0.10 0.44 0.78 0.65 0.59 0.88 0.02 0.67 ]
[0.98 0.00 0.91 0.80 1.00 0.66 0.90 0.67 0.83 0.70 0.75 0.29 0.62 0.20 0.98 0.99 0.84 0.72 0.99 0.76 0.44 0.52 0.20 0.13 0.77 0.87 0.70 0.71 0.91 0.87 0.12 0.72 0.95 0.08 0.67 0.26 0.10 0.99 0.79 0.44 0.05 0.04 0.42 0.38 0.92 0.03 0.22 0.23 0.32 0.36 0.30 1.00 0.98 0.83 0.43 0.72 0.22 0.06 0.24 0.98 0.37 0.99 0.91 0.38 ]
[0.90 0.19 0.05 0.78 0.66 1.00 0.02 0.73 0.47 0.67 0.88 0.93 0.93 0.86 0.08 0.22 0.31 0.08 0.36 0.11 0.21 0.22 0.79 0.65 0.85 0.11 0.10 0.56 0.43 0.22 0.19 0.67 0.51 0.20 0.55 0.43 0.36 0.78 0.96 0.95 0.76 0.80 0.82 0.68 0.01 0.38 0.64 0.98 0.78 0.92 0.07 0.68 0.29 0.75 0.11 0.68 0.01 0.81 0.49 0.05 0.74 0.60 0.18 0.89 ]
[0.77 0.50 0.45 0.99 0.90 0.02 1.00 0.51 0.83 0.28 0.77 0.12 0.85 0.22 0.55 0.32 0.64 0.65 0.96 0.50 0.97 0.90 0.66 0.39 0.23 0.59 0.17 0.47 0.30 0.21 0.24 0.70 0.80 0.38 0.74 0.09 0.42 0.04 0.41 0.60 0.29 0.77 0.41 0.09 0.53 0.87 0.27 0.65 0.35 0.65 0.59 0.85 0.48 0.56 0.51 0.23 0.26 0.70 0.41 0.34 0.31 0.01 0.87 0.65 ]
[0.33 0.60 0.94 0.40 0.67 0.73 0.51 1.00 0.13 0.62 0.82 0.97 0.55 0.36 0.14 0.65 0.31 0.36 0.70 0.60 0.27 0.73 0.65 0.70 0.49 0.20 0.46 0.63 0.13 0.39 0.17 0.80 0.92 0.62 0.80 0.14 0.08 0.85 0.86 0.51 0.94 0.01 0.30 0.02 0.07 0.92 0.11 0.62 0.26 0.92 0.93 0.51 0.65 0.11 0.30 0.63 0.65 0.63 0.39 0.39 0.95 0.60 0.85 0.52 ]
[0.71 0.20 0.61 0.03 0.83 0.47 0.83 0.13 1.00 0.70 0.28 0.87 0.37 0.72 0.73 0.61 0.19 0.68 0.26 0.23 0.76 0.42 0.12 0.45 0.22 0.76 0.60 0.12 0.77 0.97 0.69 0.06 0.43 0.75 0.90 0.05 0.60 0.61 0.36 0.83 0.57 0.37 0.04 0.33 0.54 0.09 0.58 0.54 0.22 0.14 0.83 0.41 0.21 0.35 0.89 0.95 0.87 0.60 0.61 0.86 0.28 0.45 0.63 0.40 ]
[0.31 0.63 0.41 0.46 0.70 0.67 0.28 0.62 0.70 1.00 0.55 0.75 0.03 0.58 0.33 0.08 0.12 0.81 0.20 0.99 0.13 0.11 0.22 0.76 0.46 0.04 0.19 0.24 0.03 0.19 0.17 0.64 0.13 0.67 0.68 0.23 0.86 0.85 0.80 0.26 0.87 0.83 0.08 0.49 0.54 0.44 0.86 0.55 0.23 0.37 0.34 0.12 0.10 0.79 0.46 0.79 0.39 0.65 0.77 0.46 0.10 0.08 0.70 0.61 ]
