D = 6;
n = [ 2 2 2 2 2 2 ];
N = 58;
d = [1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.16 0.13 0.95 0.57 0.74 0.49 0.80 0.70 0.30 0.37 0.49 0.72 0.08 0.99 0.17 0.07 0.67 0.28 0.89 0.39 0.25 0.51 0.52 0.15 0.63 0.46 0.75 0.20 0.08 0.88 0.58 0.13 0.77 0.40 0.04 0.74 0.83 0.40 0.57 0.23 0.44 0.15 0.09 0.23 0.89 0.09 0.84 0.71 0.37 0.52 0.26 0.98 0.57 0.22 0.97 0.50 0.73 ]
[0.16 1.00 0.66 0.28 0.92 0.60 0.36 0.16 0.80 0.75 0.68 0.95 0.63 0.58 0.36 0.12 0.36 0.60 0.03 0.68 0.45 0.23 0.85 0.01 0.27 0.55 0.10 0.84 0.73 0.14 0.09 0.93 0.24 0.82 0.98 0.29 0.55 0.98 0.42 0.82 0.32 0.35 0.46 0.44 0.71 0.45 0.18 0.86 0.75 1.00 0.42 0.65 0.70 0.19 0.71 0.19 0.72 0.46 ]
[0.13 0.66 1.00 0.48 0.39 0.33 0.28 0.76 0.77 0.16 0.81 0.87 0.97 0.23 0.22 0.77 0.04 0.45 0.76 0.97 0.33 0.65 0.40 0.00 0.43 0.59 0.55 0.21 0.03 0.71 0.29 0.03 0.90 0.30 0.61 0.02 0.75 0.20 0.45 0.04 0.43 0.45 0.98 0.33 0.69 0.44 0.25 0.69 0.98 0.71 0.30 0.64 0.72 0.74 0.48 0.10 0.74 0.92 ]
[0.95 0.28 0.48 1.00 0.68 0.39 0.32 0.17 0.23 0.17 0.65 0.68 0.93 0.31 0.36 0.82 0.31 0.98 0.79 0.77 0.11 0.23 0.07 0.16 0.56 0.73 0.78 0.81 0.78 0.11 0.46 0.72 0.42 0.56 0.17 0.45 0.23 0.59 0.70 0.67 0.21 0.19 0.80 0.14 0.76 0.33 0.61 0.02 0.53 0.63 0.50 0.95 0.98 0.30 0.79 0.66 0.70 0.89 ]
[0.57 0.92 0.39 0.68 1.00 0.72 0.87 0.12 0.55 0.13 0.98 0.71 0.79 0.20 0.64 0.26 0.83 0.49 0.78 0.28 0.49 0.09 0.06 0.65 0.67 0.97 0.59 0.66 0.50 0.51 0.69 0.52 0.73 0.66 0.61 0.19 0.99 0.82 0.58 0.88 0.11 0.87 0.48 0.32 0.77 0.28 0.79 0.65 0.18 0.86 0.15 0.78 0.96 0.81 0.19 0.07 0.69 0.25 ]
[0.74 0.60 0.33 0.39 0.72 1.00 0.75 0.29 0.02 0.56 0.91 0.88 0.41 0.73 0.22 0.79 0.12 0.91 0.82 0.49 0.89 0.59 0.63 0.52 0.74 0.27 0.74 0.34 0.04 0.17 0.06 0.79 0.24 0.58 0.69 0.85 0.78 0.40 0.33 0.51 0.49 0.53 0.22 0.38 0.85 0.95 0.71 0.70 0.52 0.23 0.41 0.09 0.79 0.96 0.32 0.00 0.92 0.10 ]
[0.49 0.36 0.28 0.32 0.87 0.75 1.00 0.36 0.94 0.89 0.57 0.17 0.48 0.98 0.07 0.61 0.83 0.35 0.92 0.85 0.40 0.89 0.34 0.81 0.82 0.76 0.81 0.81 0.09 0.96 0.68 0.95 0.43 0.10 0.52 0.68 0.73 0.86 0.68 0.24 0.72 0.36 0.60 0.23 0.30 0.37 0.74 0.38 0.54 0.15 0.32 0.97 0.33 0.01 0.57 0.19 0.73 0.68 ]
[0.80 0.16 0.76 0.17 0.12 0.29 0.36 1.00 0.96 0.66 0.38 0.94 0.45 0.30 0.34 0.62 0.55 0.89 0.27 0.65 0.75 0.35 0.36 0.53 0.28 0.82 0.31 0.06 0.96 0.44 0.04 0.09 0.93 0.56 0.67 0.52 0.69 0.87 0.12 0.26 0.82 0.08 0.58 0.99 0.42 0.62 0.74 0.16 0.51 0.03 0.49 0.71 0.52 0.84 0.73 0.47 0.55 0.63 ]
[0.70 0.80 0.77 0.23 0.55 0.02 0.94 0.96 1.00 0.93 0.30 0.87 0.47 0.26 0.82 0.50 0.33 0.92 0.86 0.75 0.19 0.66 0.49 0.47 0.12 0.47 0.19 0.05 0.39 0.35 0.10 0.19 0.89 0.52 0.51 0.64 0.46 0.66 0.66 0.10 0.03 0.65 0.88 0.37 0.85 0.71 0.53 0.12 0.38 0.43 0.38 0.92 0.36 0.01 0.87 0.24 0.96 0.76 ]
[0.30 0.75 0.16 0.17 0.13 0.56 0.89 0.66 0.93 1.00 0.90 0.35 0.64 0.29 0.82 0.57 0.82 0.37 0.01 0.11 0.74 0.12 0.01 0.62 0.11 0.85 0.41 0.08 0.25 0.27 0.96 0.50 0.78 0.87 0.11 0.98 0.79 0.96 0.51 0.77 0.71 0.54 0.05 0.05 0.40 0.73 0.02 0.03 0.45 0.45 0.54 0.18 0.56 0.07 0.83 0.67 0.20 0.75 ]
