D = 2;
n = [ 3 3 ];
N = 22;
d = [1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.46 0.78 0.70 0.68 0.57 0.61 0.31 0.70 0.06 0.06 0.12 0.78 0.78 0.54 0.61 0.64 0.55 0.07 0.62 0.91 0.25 ]
[0.46 1.00 0.19 0.80 0.90 0.81 0.29 0.04 0.08 0.73 0.75 0.41 0.70 0.11 0.33 0.80 0.75 0.10 0.91 0.29 0.83 0.71 ]
[0.78 0.19 1.00 0.18 0.06 0.64 0.73 0.58 0.15 0.55 0.52 0.41 0.30 0.12 0.89 0.80 0.58 0.00 0.16 0.22 0.74 0.91 ]
[0.70 0.80 0.18 1.00 0.93 0.01 0.32 0.72 0.20 0.65 0.67 0.31 0.33 0.66 0.39 0.39 0.76 0.37 0.72 0.56 0.47 0.57 ]
[0.68 0.90 0.06 0.93 1.00 0.83 0.97 0.69 0.81 0.43 0.06 0.47 0.55 0.48 0.20 0.83 0.64 0.01 0.98 0.43 0.56 0.62 ]
[0.57 0.81 0.64 0.01 0.83 1.00 0.99 0.98 0.89 0.07 0.28 0.45 0.60 0.85 0.74 0.94 0.88 0.99 0.91 0.60 0.17 0.77 ]
[0.61 0.29 0.73 0.32 0.97 0.99 1.00 0.04 0.79 0.21 0.91 0.35 0.11 0.39 0.82 0.56 0.41 0.24 0.43 0.19 0.25 0.46 ]
[0.31 0.04 0.58 0.72 0.69 0.98 0.04 1.00 0.07 0.50 0.54 0.58 0.07 0.62 0.41 0.16 0.74 0.40 0.23 0.77 0.27 0.72 ]
[0.70 0.08 0.15 0.20 0.81 0.89 0.79 0.07 1.00 0.17 0.21 0.13 0.37 0.40 0.29 0.59 0.05 0.65 0.96 0.39 0.60 0.90 ]
[0.06 0.73 0.55 0.65 0.43 0.07 0.21 0.50 0.17 1.00 0.38 0.97 0.90 0.53 0.32 0.27 0.85 0.95 0.47 0.50 0.94 0.36 ]
[0.06 0.75 0.52 0.67 0.06 0.28 0.91 0.54 0.21 0.38 1.00 0.33 0.66 1.00 0.62 0.58 0.26 0.71 0.62 0.72 0.95 0.22 ]
[0.12 0.41 0.41 0.31 0.47 0.45 0.35 0.58 0.13 0.97 0.33 1.00 0.40 0.47 0.83 0.99 0.99 0.79 0.46 0.53 0.62 0.48 ]
[0.78 0.70 0.30 0.33 0.55 0.60 0.11 0.07 0.37 0.90 0.66 0.40 1.00 0.17 0.97 0.00 0.62 0.52 0.62 0.07 0.41 0.20 ]
[0.78 0.11 0.12 0.66 0.48 0.85 0.39 0.62 0.40 0.53 1.00 0.47 0.17 1.00 0.55 0.24 0.68 0.99 0.56 0.61 0.47 0.06 ]
[0.54 0.33 0.89 0.39 0.20 0.74 0.82 0.41 0.29 0.32 0.62 0.83 0.97 0.55 1.00 0.13 0.60 0.18 0.82 0.07 0.65 0.98 ]
[0.61 0.80 0.80 0.39 0.83 0.94 0.56 0.16 0.59 0.27 0.58 0.99 0.00 0.24 0.13 1.00 0.91 0.32 0.74 0.47 0.64 0.83 ]
[0.64 0.75 0.58 0.76 0.64 0.88 0.41 0.74 0.05 0.85 0.26 0.99 0.62 0.68 0.60 0.91 1.00 0.41 0.47 0.85 0.83 0.50 ]
[0.55 0.10 0.00 0.37 0.01 0.99 0.24 0.40 0.65 0.95 0.71 0.79 0.52 0.99 0.18 0.32 0.41 1.00 0.21 0.39 0.21 0.85 ]
[0.07 0.91 0.16 0.72 0.98 0.91 0.43 0.23 0.96 0.47 0.62 0.46 0.62 0.56 0.82 0.74 0.47 0.21 1.00 0.37 0.60 0.18 ]
[0.62 0.29 0.22 0.56 0.43 0.60 0.19 0.77 0.39 0.50 0.72 0.53 0.07 0.61 0.07 0.47 0.85 0.39 0.37 1.00 0.16 0.85 ]
[0.91 0.83 0.74 0.47 0.56 0.17 0.25 0.27 0.60 0.94 0.95 0.62 0.41 0.47 0.65 0.64 0.83 0.21 0.60 0.16 1.00 0.86 ]
[0.25 0.71 0.91 0.57 0.62 0.77 0.46 0.72 0.90 0.36 0.22 0.48 0.20 0.06 0.98 0.83 0.50 0.85 0.18 0.85 0.86 1.00 ]
];
