D = 8;
n = [ 2 2 2 2 2 2 2 2 ];
N = 52;
d = [1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 4 4 4 4 4 4 5 5 5 5 5 5 6 6 6 6 6 6 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.32 0.81 0.33 0.79 0.73 0.77 0.34 0.62 0.76 0.50 0.86 0.00 0.32 0.63 0.55 0.50 0.34 0.57 0.94 0.93 0.40 0.98 0.51 0.70 0.81 0.12 0.73 0.08 0.40 0.10 0.15 0.54 0.35 0.62 0.97 0.21 0.44 0.60 0.15 0.11 0.23 0.99 0.06 0.80 0.86 0.90 0.23 0.45 0.25 0.85 0.74 ]
[0.32 1.00 0.21 0.15 0.33 0.69 0.32 0.16 0.97 0.74 0.32 0.87 0.18 0.76 0.88 0.19 0.17 0.10 0.46 0.58 0.53 0.26 0.80 0.21 0.31 0.97 0.73 0.17 0.18 0.24 0.31 0.54 0.43 0.22 0.60 0.76 0.96 0.69 0.14 0.41 0.18 0.56 0.12 0.70 0.62 0.98 0.08 0.46 0.10 0.86 0.22 0.18 ]
[0.81 0.21 1.00 0.22 0.28 0.34 0.99 0.36 0.86 0.31 0.98 0.39 0.60 0.29 0.90 0.94 0.60 0.11 0.52 0.91 0.16 0.93 0.37 0.03 0.87 0.36 0.28 0.20 0.12 0.44 0.70 0.75 0.37 0.66 0.81 0.46 0.67 0.37 0.33 0.86 0.30 0.87 0.90 0.58 0.83 0.92 0.75 0.81 0.81 0.94 0.84 0.01 ]
[0.33 0.15 0.22 1.00 0.96 0.49 0.41 0.01 0.78 0.75 0.24 0.41 0.02 0.49 0.70 0.80 0.11 0.54 0.82 0.74 0.87 0.58 0.85 0.81 0.56 0.22 0.73 0.33 0.37 0.87 0.27 0.91 0.49 0.31 0.08 0.15 0.59 0.18 0.82 0.68 0.09 0.28 0.97 0.25 0.57 0.80 0.61 0.34 0.88 0.67 0.77 0.40 ]
[0.79 0.33 0.28 0.96 1.00 0.78 0.02 0.68 0.14 0.89 0.33 0.70 0.58 0.55 0.01 0.81 0.98 0.79 0.67 0.01 0.59 0.19 0.13 0.48 0.21 0.68 0.23 0.53 0.09 0.05 0.29 0.54 0.93 0.37 0.41 0.92 0.68 0.04 0.70 0.65 0.73 0.88 0.01 0.76 0.12 0.01 0.86 0.99 0.94 0.46 0.63 0.07 ]
[0.73 0.69 0.34 0.49 0.78 1.00 0.23 0.01 0.19 0.39 0.45 0.18 0.37 0.89 0.23 0.95 0.96 0.24 0.68 0.83 0.72 0.16 0.96 0.48 0.21 0.75 0.87 0.69 0.70 0.33 0.99 0.22 0.17 0.16 0.35 0.37 0.93 0.93 0.90 0.22 0.61 0.80 0.82 0.15 0.82 0.56 0.91 0.01 0.74 0.26 0.30 0.97 ]
[0.77 0.32 0.99 0.41 0.02 0.23 1.00 0.58 0.70 0.32 0.55 0.90 0.51 0.34 0.95 0.19 0.93 0.72 0.60 0.82 0.64 0.92 0.87 0.43 0.29 0.91 0.01 0.59 0.93 0.51 0.17 0.12 0.23 0.73 0.80 0.27 0.27 0.16 0.94 0.41 0.65 0.88 0.80 0.47 0.96 0.76 0.35 0.93 0.62 0.20 0.19 0.75 ]
[0.34 0.16 0.36 0.01 0.68 0.01 0.58 1.00 0.89 0.04 0.42 0.82 0.11 0.17 0.88 0.26 0.43 0.39 0.33 0.34 0.85 0.52 0.06 0.21 0.35 0.99 0.58 0.90 0.02 0.84 0.32 0.76 0.87 0.39 0.48 0.55 0.65 0.44 0.12 0.67 0.52 0.02 0.21 0.88 0.31 0.06 0.29 0.45 0.17 0.36 0.62 0.99 ]
[0.62 0.97 0.86 0.78 0.14 0.19 0.70 0.89 1.00 0.10 0.06 0.83 0.75 0.47 0.69 0.07 0.84 0.74 0.17 0.65 0.28 0.77 0.73 1.00 0.03 0.38 0.16 0.76 0.91 0.71 0.54 0.15 0.31 0.59 0.06 0.72 0.91 0.46 0.59 0.59 0.99 0.10 0.04 0.56 0.36 0.47 0.76 0.04 0.23 0.81 0.89 0.29 ]
[0.76 0.74 0.31 0.75 0.89 0.39 0.32 0.04 0.10 1.00 0.95 0.73 0.56 0.61 0.25 0.68 0.55 0.43 0.49 0.74 0.80 0.69 0.77 0.17 0.23 0.32 0.91 0.23 0.49 0.39 0.34 0.26 0.52 0.02 0.86 0.38 0.71 0.73 0.27 0.84 0.81 0.85 0.37 0.02 0.59 0.92 0.82 0.33 0.67 0.44 0.72 0.68 ]
[0.50 0.32 0.98 0.24 0.33 0.45 0.55 0.42 0.06 0.95 1.00 0.13 0.19 0.05 0.15 0.69 1.00 0.27 0.15 0.12 0.45 0.21 0.79 0.18 0.69 0.67 0.71 0.14 0.33 0.81 0.04 0.95 0.72 0.88 0.08 0.05 0.77 0.06 0.36 0.01 0.46 0.80 0.23 0.00 0.22 0.77 0.46 0.72 0.37 0.99 0.76 0.00 ]
[0.86 0.87 0.39 0.41 0.70 0.18 0.90 0.82 0.83 0.73 0.13 1.00 0.29 0.22 0.46 0.36 0.31 0.89 0.90 0.02 0.40 0.30 0.05 0.25 0.77 0.36 0.72 0.53 0.08 0.62 0.66 0.34 0.08 0.96 0.83 0.39 0.80 0.72 0.67 0.03 0.10 0.43 0.95 0.32 0.05 0.48 0.91 0.47 0.59 0.39 0.82 0.07 ]
[0.00 0.18 0.60 0.02 0.58 0.37 0.51 0.11 0.75 0.56 0.19 0.29 1.00 0.33 0.88 0.35 0.73 0.45 0.46 0.24 0.74 0.17 0.18 0.62 0.31 0.96 0.01 0.71 0.51 0.18 0.80 0.34 0.77 0.18 1.00 0.02 0.54 0.44 0.75 0.81 0.78 0.41 0.02 0.98 0.45 0.03 0.46 0.50 0.38 0.91 0.53 0.47 ]
[0.32 0.76 0.29 0.49 0.55 0.89 0.34 0.17 0.47 0.61 0.05 0.22 0.33 1.00 0.14 0.67 0.50 0.22 0.68 0.34 0.25 0.20 0.26 0.18 0.41 0.58 0.37 0.56 0.82 0.65 0.59 0.63 0.19 0.20 0.98 0.40 0.72 0.78 0.02 0.03 0.36 0.61 0.99 0.75 0.73 0.43 0.30 0.89 0.78 0.00 0.98 0.09 ]
