D = 6;
n = [ 3 3 3 3 3 3 ];
N = 48;
d = [1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.29 0.50 0.95 0.67 0.28 0.55 0.03 0.62 0.59 1.00 0.79 0.18 0.41 0.33 0.58 0.20 0.21 0.61 0.44 0.35 0.48 0.62 0.85 0.34 0.73 0.83 0.17 0.75 0.11 0.84 0.78 0.71 0.55 0.55 0.53 0.06 0.61 0.53 0.31 0.36 0.65 0.42 0.12 0.02 0.84 0.38 0.20 ]
[0.29 1.00 0.25 0.17 0.77 0.56 0.49 0.02 0.55 0.81 0.79 0.14 0.71 0.89 0.98 0.27 0.23 0.06 0.90 0.01 0.83 0.59 0.96 0.51 0.42 0.39 0.08 0.28 0.02 0.02 0.68 0.18 0.36 0.99 0.87 0.37 0.79 0.20 0.18 0.83 0.60 0.99 0.81 0.29 0.40 0.22 0.60 0.49 ]
[0.50 0.25 1.00 0.12 0.73 0.55 0.89 0.57 0.70 0.85 0.42 0.45 0.34 0.75 0.53 0.43 0.49 0.05 0.30 0.82 0.62 0.80 0.04 0.80 0.47 0.52 0.25 0.31 0.92 0.69 0.52 0.68 0.69 0.41 0.31 0.65 0.19 0.89 0.48 0.97 0.22 0.21 0.46 0.20 0.61 0.21 0.51 0.73 ]
[0.95 0.17 0.12 1.00 0.49 0.37 0.92 0.71 0.24 0.94 0.84 0.71 0.95 0.83 0.15 0.78 0.84 0.73 0.30 0.71 0.15 0.28 0.29 0.10 0.87 0.58 0.17 0.43 0.78 0.26 0.08 0.56 0.65 0.57 0.39 0.22 0.69 0.78 0.34 0.92 0.80 0.49 0.64 0.05 0.51 0.77 0.02 0.75 ]
[0.67 0.77 0.73 0.49 1.00 0.22 0.26 0.17 0.78 0.21 0.02 0.14 0.37 0.39 0.38 0.02 0.02 0.66 0.01 0.80 0.46 0.21 0.87 0.68 0.62 0.70 0.88 0.97 0.41 0.44 0.45 0.49 0.86 0.75 0.21 0.20 0.61 0.13 0.25 0.26 0.68 0.08 0.13 0.83 0.63 0.06 0.17 0.87 ]
[0.28 0.56 0.55 0.37 0.22 1.00 0.64 0.08 0.92 0.51 0.17 0.43 0.75 0.68 0.95 0.71 0.20 0.16 0.51 0.16 0.13 0.89 0.67 0.47 0.04 0.65 0.07 0.23 0.38 0.24 0.69 0.09 0.84 0.65 0.37 0.93 0.99 0.88 0.94 0.01 0.76 0.48 0.61 0.19 0.57 0.13 0.63 0.93 ]
[0.55 0.49 0.89 0.92 0.26 0.64 1.00 0.34 0.32 0.34 0.25 0.57 0.50 0.57 0.41 0.97 0.15 0.44 0.19 0.87 0.98 0.30 0.60 0.71 0.67 0.67 0.12 0.64 0.19 0.10 0.34 0.18 0.80 0.95 0.99 0.39 0.72 0.03 0.13 0.68 0.24 0.18 0.41 0.35 0.62 0.12 0.53 0.38 ]
[0.03 0.02 0.57 0.71 0.17 0.08 0.34 1.00 0.81 0.77 0.26 0.66 0.88 0.49 0.28 0.20 0.13 0.12 0.06 0.15 0.89 0.20 0.59 0.09 0.07 0.38 0.84 0.36 0.86 0.91 0.35 0.59 0.90 0.21 0.60 0.00 0.94 0.15 0.38 0.43 0.00 0.29 0.69 0.97 0.51 0.04 0.31 0.62 ]
[0.62 0.55 0.70 0.24 0.78 0.92 0.32 0.81 1.00 0.13 0.59 0.15 0.75 0.45 0.45 0.62 0.58 0.54 0.05 0.13 0.55 0.97 0.53 0.39 0.36 0.91 0.61 0.67 0.82 0.57 0.83 0.08 0.16 0.47 0.66 0.42 0.52 0.12 0.43 0.08 0.42 0.03 0.61 0.48 0.27 0.27 0.83 0.23 ]
[0.59 0.81 0.85 0.94 0.21 0.51 0.34 0.77 0.13 1.00 0.86 0.08 0.58 0.84 0.57 0.41 0.47 0.39 0.59 0.61 0.45 0.40 0.19 0.02 0.24 0.03 0.51 0.38 0.70 0.22 0.50 0.82 0.75 0.91 0.74 0.75 0.80 0.39 0.93 0.96 0.03 0.79 0.65 0.91 0.94 0.99 0.15 0.91 ]
