D = 2;
n = [ 2 2 ];
N = 51;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.00 0.92 0.81 0.31 0.91 0.06 0.39 0.67 0.04 0.16 0.95 0.58 0.95 0.37 0.32 0.40 0.05 0.83 0.56 0.01 0.99 0.73 0.80 0.73 0.53 0.93 0.07 0.57 0.00 0.42 0.47 0.22 0.99 0.34 0.70 0.07 0.50 0.69 0.95 0.99 0.72 0.46 0.82 0.28 0.33 0.65 0.80 0.69 0.87 0.92 ]
[0.00 1.00 0.88 0.49 0.76 0.08 0.09 0.25 0.12 0.94 0.93 0.01 0.93 0.75 0.74 0.94 0.30 0.67 0.16 0.39 0.75 0.22 0.80 0.57 0.61 0.34 0.71 0.21 0.32 0.34 0.58 0.59 0.20 0.17 0.05 0.84 0.73 0.61 0.22 0.63 0.18 0.22 0.44 0.25 0.42 0.79 0.16 0.85 0.59 0.99 0.68 ]
[0.92 0.88 1.00 0.14 0.83 0.61 0.18 0.49 0.50 0.04 0.46 0.74 0.54 0.99 0.15 0.20 0.60 0.52 0.67 0.84 0.78 0.76 0.47 0.36 0.31 0.39 0.78 0.61 0.99 0.34 0.65 0.00 0.47 0.81 0.88 0.09 0.51 0.98 0.74 0.08 0.63 0.36 0.80 0.60 0.01 0.27 0.79 0.90 0.80 0.22 0.17 ]
[0.81 0.49 0.14 1.00 0.85 0.04 0.08 0.97 0.94 0.06 0.14 0.96 0.99 0.95 0.52 0.66 0.47 0.27 0.29 0.39 0.88 0.96 0.82 0.89 0.28 0.05 0.19 0.90 0.71 0.66 0.72 0.93 0.56 0.40 0.45 0.31 0.45 0.83 0.11 0.48 0.19 0.27 0.00 0.26 0.62 0.41 0.07 0.58 0.79 0.13 0.88 ]
[0.31 0.76 0.83 0.85 1.00 0.61 0.33 0.49 0.82 0.92 0.68 0.00 0.50 0.59 0.32 0.58 0.09 0.34 0.61 0.58 0.81 0.36 0.42 0.84 0.83 0.00 0.53 0.94 0.43 0.71 0.51 0.98 0.15 0.12 0.52 0.74 0.31 0.77 0.55 0.60 0.53 0.34 0.76 0.96 0.82 0.02 0.64 0.30 0.42 0.19 0.58 ]
[0.91 0.08 0.61 0.04 0.61 1.00 0.71 0.71 0.92 0.54 0.69 0.24 0.34 0.26 0.37 0.30 0.94 0.82 0.77 0.10 0.70 0.84 0.36 0.79 0.88 0.80 0.67 0.89 0.44 0.02 0.50 0.15 0.35 0.16 0.72 0.88 0.97 0.70 0.94 0.45 0.11 0.36 0.37 0.16 0.90 0.74 0.55 0.99 0.71 0.69 0.72 ]
[0.06 0.09 0.18 0.08 0.33 0.71 1.00 0.21 0.62 0.36 0.00 0.62 0.66 0.36 0.76 0.40 0.10 0.44 0.63 0.33 0.06 0.94 0.92 0.40 0.60 0.77 0.77 0.50 0.84 0.97 0.75 0.17 0.01 0.86 0.64 0.93 0.36 0.50 0.70 0.32 0.33 0.54 0.55 0.51 0.36 0.06 0.52 0.25 0.82 0.49 0.21 ]
[0.39 0.25 0.49 0.97 0.49 0.71 0.21 1.00 0.44 0.35 0.29 0.41 0.60 0.90 0.30 0.40 0.39 0.60 0.73 0.86 0.80 0.52 0.32 0.03 0.89 0.22 0.85 0.91 0.27 0.78 0.78 0.17 0.52 0.65 0.96 0.26 0.77 0.54 0.43 0.51 0.82 0.24 0.54 0.83 0.82 0.01 0.72 0.08 0.87 0.96 0.55 ]
[0.67 0.12 0.50 0.94 0.82 0.92 0.62 0.44 1.00 0.52 0.71 0.68 0.17 0.91 0.34 0.06 0.24 0.38 0.43 0.44 0.69 0.55 0.71 0.32 0.09 0.01 0.83 0.90 0.98 0.43 0.60 0.39 0.45 0.99 0.97 0.42 0.85 0.03 0.07 0.24 0.67 0.63 0.93 0.10 0.42 0.52 0.03 0.98 0.13 0.05 0.44 ]
[0.04 0.94 0.04 0.06 0.92 0.54 0.36 0.35 0.52 1.00 0.21 0.20 0.30 0.01 0.58 0.92 0.59 0.98 0.65 0.19 0.95 0.25 0.09 0.63 0.88 0.94 0.98 0.76 0.75 0.43 0.38 0.76 0.75 0.62 0.16 0.07 0.78 0.27 0.66 0.96 0.12 0.02 0.71 0.63 0.57 0.54 0.20 0.28 0.94 0.08 0.75 ]
