D = 8;
n = [ 4 4 4 4 4 4 4 4 ];
N = 32;
d = [1 1 1 1 2 2 2 2 3 3 3 3 4 4 4 4 5 5 5 5 6 6 6 6 7 7 7 7 8 8 8 8 ];
m = [
[1.00 0.62 0.04 0.25 0.36 0.67 0.76 0.63 0.93 0.26 0.73 0.28 0.00 0.06 0.98 0.15 0.65 0.55 0.72 0.10 0.33 0.13 0.33 0.20 0.71 0.83 0.23 0.43 0.61 0.31 0.96 0.41 ]
[0.62 1.00 0.62 0.76 0.78 0.14 0.23 0.55 0.41 0.81 0.74 0.78 0.52 0.87 0.93 0.14 0.93 0.62 0.34 0.57 0.73 0.37 0.10 0.76 0.49 0.83 0.70 0.12 0.91 0.20 0.53 0.46 ]
[0.04 0.62 1.00 0.21 0.49 0.52 0.82 0.23 0.29 0.70 0.55 0.68 0.91 0.34 0.92 0.24 0.28 0.13 0.02 0.49 0.79 0.01 0.20 0.38 0.27 0.65 0.10 0.71 0.40 0.72 0.43 0.93 ]
[0.25 0.76 0.21 1.00 0.27 0.01 0.76 0.25 0.47 0.04 0.95 0.66 0.51 0.42 0.11 0.90 0.80 0.95 0.05 0.70 0.10 0.90 0.65 0.08 0.72 0.57 0.28 0.85 0.47 0.96 0.27 0.76 ]
[0.36 0.78 0.49 0.27 1.00 0.10 0.74 0.36 0.97 0.58 0.19 0.47 0.77 0.96 0.52 0.58 0.68 0.58 0.87 0.15 0.76 0.12 0.62 0.75 0.83 1.00 0.38 0.84 0.15 0.92 0.40 0.24 ]
[0.67 0.14 0.52 0.01 0.10 1.00 0.96 0.75 0.30 0.70 0.44 0.33 0.10 0.08 0.55 0.41 0.60 0.76 0.96 0.80 0.52 0.43 0.67 0.62 0.91 0.57 0.69 0.56 0.61 0.50 0.13 0.64 ]
[0.76 0.23 0.82 0.76 0.74 0.96 1.00 0.27 0.45 0.15 0.85 0.33 0.33 0.18 0.65 0.09 0.85 0.75 0.89 0.03 0.26 0.86 0.10 0.69 0.59 0.14 0.90 0.50 0.28 0.36 0.61 0.07 ]
[0.63 0.55 0.23 0.25 0.36 0.75 0.27 1.00 0.60 0.90 0.86 0.34 0.22 0.72 0.43 0.28 0.62 1.00 0.55 0.52 0.91 0.90 0.56 0.57 0.54 0.13 0.93 0.98 0.53 0.18 0.59 0.41 ]
[0.93 0.41 0.29 0.47 0.97 0.30 0.45 0.60 1.00 0.74 0.09 0.70 0.09 0.49 0.77 0.97 0.08 0.17 0.87 0.01 0.09 0.08 0.91 0.18 0.62 0.13 0.04 0.78 0.63 0.46 0.16 0.44 ]
[0.26 0.81 0.70 0.04 0.58 0.70 0.15 0.90 0.74 1.00 0.00 0.66 0.95 0.47 0.56 0.94 0.75 0.04 0.26 0.67 0.13 0.21 0.66 0.49 0.93 0.10 0.13 0.61 0.37 0.73 0.46 0.56 ]
[0.73 0.74 0.55 0.95 0.19 0.44 0.85 0.86 0.09 0.00 1.00 0.61 0.51 0.37 0.23 0.79 0.24 0.73 0.60 0.20 0.67 0.05 0.52 0.29 0.87 0.55 0.73 0.23 0.24 0.77 0.54 0.52 ]
[0.28 0.78 0.68 0.66 0.47 0.33 0.33 0.34 0.70 0.66 0.61 1.00 0.24 0.61 0.21 0.23 0.64 0.87 0.49 0.55 0.19 0.21 0.50 0.69 0.91 0.89 0.09 0.70 0.58 0.52 0.50 0.03 ]
[0.00 0.52 0.91 0.51 0.77 0.10 0.33 0.22 0.09 0.95 0.51 0.24 1.00 0.14 0.61 0.89 0.57 0.48 0.72 0.75 0.70 0.92 0.87 0.65 0.39 0.63 0.05 0.88 0.93 0.02 0.12 0.17 ]
[0.06 0.87 0.34 0.42 0.96 0.08 0.18 0.72 0.49 0.47 0.37 0.61 0.14 1.00 0.28 0.34 0.83 0.95 0.70 0.84 0.67 0.26 0.36 0.62 0.87 0.00 0.89 0.71 0.94 0.83 0.01 0.95 ]
[0.98 0.93 0.92 0.11 0.52 0.55 0.65 0.43 0.77 0.56 0.23 0.21 0.61 0.28 1.00 0.94 0.39 0.49 0.76 0.42 0.69 0.69 0.64 0.78 0.91 0.42 0.85 0.13 0.70 0.61 0.33 0.86 ]
[0.15 0.14 0.24 0.90 0.58 0.41 0.09 0.28 0.97 0.94 0.79 0.23 0.89 0.34 0.94 1.00 0.49 0.92 0.75 0.80 0.71 0.80 0.14 0.88 0.57 0.23 0.40 0.58 0.01 0.12 0.01 0.57 ]
[0.65 0.93 0.28 0.80 0.68 0.60 0.85 0.62 0.08 0.75 0.24 0.64 0.57 0.83 0.39 0.49 1.00 0.32 0.22 0.13 0.62 0.75 0.89 0.40 0.14 0.75 0.69 0.00 0.72 0.39 0.77 0.78 ]
[0.55 0.62 0.13 0.95 0.58 0.76 0.75 1.00 0.17 0.04 0.73 0.87 0.48 0.95 0.49 0.92 0.32 1.00 0.27 0.28 0.31 0.59 0.75 0.73 0.73 0.82 0.09 0.64 0.16 0.46 0.40 0.85 ]
[0.72 0.34 0.02 0.05 0.87 0.96 0.89 0.55 0.87 0.26 0.60 0.49 0.72 0.70 0.76 0.75 0.22 0.27 1.00 0.13 0.47 0.19 0.64 0.15 0.98 0.51 0.82 0.31 0.57 0.93 0.54 0.08 ]
[0.10 0.57 0.49 0.70 0.15 0.80 0.03 0.52 0.01 0.67 0.20 0.55 0.75 0.84 0.42 0.80 0.13 0.28 0.13 1.00 0.21 0.66 0.89 0.57 0.35 0.69 0.83 0.71 0.28 0.38 0.86 0.61 ]
[0.33 0.73 0.79 0.10 0.76 0.52 0.26 0.91 0.09 0.13 0.67 0.19 0.70 0.67 0.69 0.71 0.62 0.31 0.47 0.21 1.00 0.95 0.97 0.14 0.58 0.87 0.45 0.61 0.41 0.15 0.40 0.22 ]
[0.13 0.37 0.01 0.90 0.12 0.43 0.86 0.90 0.08 0.21 0.05 0.21 0.92 0.26 0.69 0.80 0.75 0.59 0.19 0.66 0.95 1.00 0.17 0.82 0.70 0.61 0.08 0.78 0.49 0.56 0.28 0.70 ]
[0.33 0.10 0.20 0.65 0.62 0.67 0.10 0.56 0.91 0.66 0.52 0.50 0.87 0.36 0.64 0.14 0.89 0.75 0.64 0.89 0.97 0.17 1.00 0.41 0.29 0.85 0.47 0.73 0.76 0.50 0.08 0.31 ]
[0.20 0.76 0.38 0.08 0.75 0.62 0.69 0.57 0.18 0.49 0.29 0.69 0.65 0.62 0.78 0.88 0.40 0.73 0.15 0.57 0.14 0.82 0.41 1.00 0.12 0.08 0.73 0.78 0.91 0.13 0.69 0.42 ]
[0.71 0.49 0.27 0.72 0.83 0.91 0.59 0.54 0.62 0.93 0.87 0.91 0.39 0.87 0.91 0.57 0.14 0.73 0.98 0.35 0.58 0.70 0.29 0.12 1.00 0.52 0.00 0.79 0.29 0.55 0.77 0.61 ]
[0.83 0.83 0.65 0.57 1.00 0.57 0.14 0.13 0.13 0.10 0.55 0.89 0.63 0.00 0.42 0.23 0.75 0.82 0.51 0.69 0.87 0.61 0.85 0.08 0.52 1.00 0.86 0.11 0.86 0.64 0.32 0.53 ]
[0.23 0.70 0.10 0.28 0.38 0.69 0.90 0.93 0.04 0.13 0.73 0.09 0.05 0.89 0.85 0.40 0.69 0.09 0.82 0.83 0.45 0.08 0.47 0.73 0.00 0.86 1.00 0.58 0.06 0.82 0.88 0.80 ]
[0.43 0.12 0.71 0.85 0.84 0.56 0.50 0.98 0.78 0.61 0.23 0.70 0.88 0.71 0.13 0.58 0.00 0.64 0.31 0.71 0.61 0.78 0.73 0.78 0.79 0.11 0.58 1.00 0.96 0.78 0.23 0.24 ]
[0.61 0.91 0.40 0.47 0.15 0.61 0.28 0.53 0.63 0.37 0.24 0.58 0.93 0.94 0.70 0.01 0.72 0.16 0.57 0.28 0.41 0.49 0.76 0.91 0.29 0.86 0.06 0.96 1.00 0.26 0.35 0.70 ]
[0.31 0.20 0.72 0.96 0.92 0.50 0.36 0.18 0.46 0.73 0.77 0.52 0.02 0.83 0.61 0.12 0.39 0.46 0.93 0.38 0.15 0.56 0.50 0.13 0.55 0.64 0.82 0.78 0.26 1.00 0.60 0.58 ]
[0.96 0.53 0.43 0.27 0.40 0.13 0.61 0.59 0.16 0.46 0.54 0.50 0.12 0.01 0.33 0.01 0.77 0.40 0.54 0.86 0.40 0.28 0.08 0.69 0.77 0.32 0.88 0.23 0.35 0.60 1.00 0.60 ]
[0.41 0.46 0.93 0.76 0.24 0.64 0.07 0.41 0.44 0.56 0.52 0.03 0.17 0.95 0.86 0.57 0.78 0.85 0.08 0.61 0.22 0.70 0.31 0.42 0.61 0.53 0.80 0.24 0.70 0.58 0.60 1.00 ]
];
