D = 2;
n = [ 4 4 ];
N = 32;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.38 0.64 0.89 0.67 0.83 0.25 0.32 0.39 0.81 0.55 0.56 0.19 0.85 0.21 0.60 0.31 0.61 0.80 0.13 0.42 0.70 0.60 0.04 0.50 0.20 0.74 0.10 0.32 0.63 0.29 0.69 ]
[0.38 1.00 0.99 0.33 0.31 0.96 0.55 0.11 0.31 0.53 0.93 0.43 0.30 0.27 0.35 0.74 0.37 0.02 0.83 0.45 0.91 0.38 0.76 0.62 0.77 0.08 0.14 0.81 0.46 0.41 0.39 0.11 ]
[0.64 0.99 1.00 0.17 0.59 0.49 0.57 0.86 0.28 0.28 0.78 0.68 0.31 0.19 0.75 0.02 0.69 0.66 0.68 0.60 0.15 0.35 0.76 0.19 0.79 0.84 0.25 0.07 0.52 0.16 0.45 0.37 ]
[0.89 0.33 0.17 1.00 0.63 0.57 0.28 0.50 0.61 0.73 0.11 0.03 0.51 0.74 0.97 0.42 0.75 0.18 0.47 0.46 0.29 0.37 0.86 0.90 0.94 0.32 0.10 0.25 0.68 0.58 0.01 0.66 ]
[0.67 0.31 0.59 0.63 1.00 0.98 0.49 0.33 0.26 0.36 0.77 0.26 0.26 0.31 0.62 0.05 0.44 0.63 0.27 0.97 0.90 0.46 0.65 0.42 0.26 0.43 0.33 0.00 0.30 0.31 0.31 0.92 ]
[0.83 0.96 0.49 0.57 0.98 1.00 0.64 0.04 0.26 0.57 0.24 0.30 0.43 0.33 0.63 0.21 0.51 0.37 0.23 0.67 0.75 0.60 0.99 0.51 0.14 0.90 0.05 0.36 0.83 0.62 0.40 0.83 ]
[0.25 0.55 0.57 0.28 0.49 0.64 1.00 0.43 0.63 0.06 0.71 0.48 0.65 0.89 0.83 0.77 0.92 0.34 0.06 0.13 0.37 0.25 0.95 0.58 0.99 0.22 0.40 0.96 0.53 0.99 0.41 0.49 ]
[0.32 0.11 0.86 0.50 0.33 0.04 0.43 1.00 0.38 0.19 0.26 0.29 0.76 0.01 0.79 0.27 0.21 0.31 0.98 0.18 0.85 0.72 0.01 0.17 0.46 0.50 0.09 0.46 0.01 0.02 0.85 0.96 ]
[0.39 0.31 0.28 0.61 0.26 0.26 0.63 0.38 1.00 0.20 0.64 0.10 0.93 0.90 0.18 0.31 0.31 0.81 0.61 0.83 0.72 0.53 0.91 0.40 0.76 0.66 0.30 0.91 0.75 0.63 0.53 0.76 ]
[0.81 0.53 0.28 0.73 0.36 0.57 0.06 0.19 0.20 1.00 0.57 0.70 0.73 0.47 0.39 0.46 0.85 0.07 0.09 0.56 0.63 0.93 0.30 0.40 0.70 0.85 0.82 0.76 0.30 0.21 0.19 0.86 ]
[0.55 0.93 0.78 0.11 0.77 0.24 0.71 0.26 0.64 0.57 1.00 0.54 0.91 0.25 0.25 0.92 0.70 0.37 0.14 0.77 0.65 0.15 0.97 0.54 0.44 0.37 0.82 0.11 0.47 0.63 0.68 0.26 ]
[0.56 0.43 0.68 0.03 0.26 0.30 0.48 0.29 0.10 0.70 0.54 1.00 0.20 0.10 0.25 0.52 0.75 1.00 0.35 0.69 0.41 0.71 0.70 0.87 0.62 0.45 0.94 0.64 0.59 0.24 0.05 0.82 ]
[0.19 0.30 0.31 0.51 0.26 0.43 0.65 0.76 0.93 0.73 0.91 0.20 1.00 0.09 0.96 0.43 0.56 0.95 0.09 0.16 0.63 0.94 0.17 0.78 0.76 0.75 0.44 0.65 0.80 0.64 0.60 0.90 ]
