D = 2;
n = [ 4 4 ];
N = 75;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.04 0.64 0.46 0.75 0.24 0.30 1.00 0.92 0.17 0.23 0.47 0.41 0.09 0.03 0.80 0.29 0.49 0.22 0.93 0.51 0.68 0.99 0.78 0.17 0.67 0.56 0.30 0.26 0.95 1.00 0.53 0.18 0.46 0.40 0.64 0.22 0.37 0.41 0.46 0.42 0.41 0.07 0.85 0.80 0.21 0.04 0.28 0.56 0.27 0.48 0.23 0.71 0.44 0.61 0.07 0.72 0.34 0.32 0.69 0.97 0.18 0.48 0.28 0.77 0.35 0.81 0.29 0.29 0.38 0.09 0.48 0.31 0.13 0.55 ]
[0.04 1.00 0.74 0.02 0.73 0.40 0.77 0.97 0.59 0.19 0.68 0.14 0.54 0.40 0.65 0.38 0.45 0.18 0.21 0.66 0.89 0.33 0.91 0.76 0.02 0.26 0.54 0.84 0.02 0.21 0.49 0.01 0.53 0.37 0.95 0.14 0.91 0.07 0.92 0.90 0.43 0.62 0.49 0.06 0.53 0.15 0.86 0.26 0.59 0.69 0.56 0.82 0.49 0.74 0.33 0.82 0.62 0.97 0.47 0.53 0.98 0.47 0.42 0.83 0.08 0.51 0.14 0.24 0.84 0.99 0.27 0.79 0.32 0.73 0.70 ]
[0.64 0.74 1.00 0.74 0.32 0.49 0.12 0.70 0.65 0.53 0.93 0.33 0.58 0.25 0.41 0.58 0.54 0.36 0.82 0.24 0.63 0.68 0.63 0.11 0.64 0.79 0.54 0.28 0.42 0.54 0.58 0.66 0.78 0.71 0.79 0.35 0.91 0.05 0.03 0.61 0.13 0.48 0.20 0.06 0.44 0.02 0.17 0.99 0.97 0.32 0.93 0.16 0.89 0.63 0.29 0.03 0.80 0.91 0.77 0.64 0.27 0.94 0.29 0.38 0.65 0.74 0.81 0.82 0.47 0.43 0.99 0.49 0.76 0.26 0.83 ]
[0.46 0.02 0.74 1.00 0.03 0.70 0.53 0.48 0.79 0.49 0.27 0.25 0.95 0.81 0.78 0.96 0.00 0.55 0.54 0.87 0.27 0.55 0.45 0.03 0.01 0.45 0.85 0.18 0.09 0.70 0.64 0.61 0.06 0.21 0.13 0.24 0.57 0.88 0.67 0.55 0.40 0.89 0.68 0.28 0.78 0.13 0.74 0.58 0.19 0.01 0.33 0.45 0.94 0.29 0.08 0.58 0.90 0.90 0.80 0.76 0.41 0.08 0.84 0.47 0.69 0.18 0.83 0.78 0.37 0.88 0.23 0.80 0.79 0.45 0.71 ]
[0.75 0.73 0.32 0.03 1.00 0.29 0.60 0.72 0.86 0.24 0.05 0.13 0.54 0.83 0.50 0.16 0.18 0.95 0.95 0.51 0.26 0.05 0.05 0.22 0.68 0.27 0.81 0.39 0.55 0.47 1.00 0.17 0.68 0.22 0.92 0.39 0.87 0.71 0.02 0.96 0.50 0.00 0.01 0.04 0.78 0.81 0.12 0.41 0.43 0.27 0.11 0.64 0.86 0.09 0.66 0.74 0.94 0.83 0.54 0.86 0.34 0.13 0.19 0.80 0.47 0.81 0.87 0.49 0.06 0.06 0.20 0.98 0.39 0.45 0.32 ]
[0.24 0.40 0.49 0.70 0.29 1.00 0.39 0.67 0.02 0.77 0.03 0.13 0.40 0.73 0.01 0.84 0.08 0.57 0.92 0.04 0.92 0.74 0.32 0.31 0.98 0.99 0.72 0.50 0.71 0.68 0.32 0.32 0.77 0.19 0.33 0.12 0.10 0.97 0.83 0.44 0.73 0.36 0.90 0.59 0.28 0.72 0.36 0.63 0.31 0.22 0.71 0.40 0.76 0.90 0.52 0.82 0.83 0.11 0.88 0.09 0.30 0.38 0.14 0.66 0.98 0.90 0.62 0.01 0.74 0.77 0.08 0.92 0.87 0.97 0.27 ]
[0.30 0.77 0.12 0.53 0.60 0.39 1.00 0.48 0.17 0.50 0.51 0.20 0.09 0.31 0.99 0.41 0.01 0.73 0.60 0.68 0.26 0.67 0.62 0.81 0.58 0.33 0.75 0.52 0.89 0.04 0.70 0.11 0.81 0.79 0.63 0.75 0.71 0.94 0.48 0.64 0.71 0.49 0.41 0.50 0.26 0.41 0.15 0.69 0.16 0.77 0.21 0.01 0.48 0.99 0.24 0.52 0.48 0.32 0.97 0.54 0.59 0.35 0.81 0.97 0.67 0.96 0.30 0.22 0.02 0.29 0.67 0.30 0.85 0.80 0.23 ]
[1.00 0.97 0.70 0.48 0.72 0.67 0.48 1.00 0.65 0.68 0.24 0.91 0.10 0.66 0.49 0.71 0.71 0.26 0.15 0.10 0.70 0.17 0.00 0.51 0.61 0.13 0.48 0.13 0.76 0.55 0.86 0.23 0.05 0.09 0.99 0.50 0.23 0.64 0.78 0.17 0.16 0.78 0.99 0.43 0.91 0.14 0.18 0.91 0.64 0.18 0.46 0.19 0.34 0.05 0.03 0.67 0.33 0.28 0.92 0.06 0.51 0.07 0.62 0.80 0.90 0.71 0.12 0.22 0.95 0.70 0.13 0.72 0.43 0.59 0.49 ]
[0.92 0.59 0.65 0.79 0.86 0.02 0.17 0.65 1.00 0.87 0.58 0.09 0.30 0.54 0.68 0.65 0.54 0.70 0.41 0.32 0.57 0.16 0.13 0.65 0.72 0.93 0.85 0.36 0.43 0.93 0.55 0.33 0.64 0.41 0.37 0.09 0.70 0.95 0.20 0.82 0.61 0.31 0.19 0.25 0.48 0.72 0.08 0.38 0.43 0.28 0.71 0.49 0.54 0.48 0.49 0.96 0.41 0.10 0.69 1.00 0.01 0.94 0.96 0.41 0.91 0.34 0.49 0.77 0.35 0.43 0.36 0.34 0.75 0.54 0.22 ]
[0.17 0.19 0.53 0.49 0.24 0.77 0.50 0.68 0.87 1.00 0.23 0.49 0.91 0.13 0.30 0.94 0.62 0.65 0.83 0.68 0.35 0.79 0.25 0.65 0.04 0.41 0.67 0.83 0.47 0.31 0.38 0.44 0.94 0.97 0.88 0.29 0.32 0.84 0.89 0.02 0.87 0.46 0.56 0.64 0.13 0.35 0.59 0.55 0.49 0.54 0.78 0.64 0.19 0.97 0.65 0.34 0.72 0.56 0.72 0.97 0.16 0.01 0.09 0.28 0.50 0.55 0.68 0.36 0.61 0.22 0.30 0.06 0.51 0.70 0.21 ]
[0.23 0.68 0.93 0.27 0.05 0.03 0.51 0.24 0.58 0.23 1.00 0.68 0.44 0.70 0.22 0.78 0.72 0.06 0.30 0.89 0.38 0.66 0.71 0.73 0.85 0.60 0.65 0.58 0.55 0.43 0.66 0.08 0.17 0.82 0.63 0.03 0.44 0.67 0.45 0.73 0.68 0.17 0.38 0.61 0.17 0.10 0.57 0.79 0.92 0.99 0.15 0.78 0.07 0.34 0.07 0.45 0.89 0.90 0.49 0.76 0.59 0.23 0.11 0.53 0.52 0.63 0.68 0.11 0.93 0.41 0.86 0.32 0.22 0.59 0.56 ]
[0.47 0.14 0.33 0.25 0.13 0.13 0.20 0.91 0.09 0.49 0.68 1.00 0.32 0.98 0.45 0.92 0.48 0.21 0.24 0.73 0.91 0.34 0.19 0.30 0.14 0.34 0.32 0.78 0.74 0.22 0.23 0.79 0.51 0.26 0.19 0.22 0.39 0.21 0.74 0.22 0.36 0.15 0.09 0.86 0.71 0.95 0.01 0.11 0.44 0.91 0.00 0.39 0.14 0.14 0.70 0.73 0.79 0.13 0.32 0.63 0.83 0.71 0.65 0.66 0.17 0.22 0.05 0.61 0.81 0.29 0.07 0.38 0.43 0.74 0.43 ]
[0.41 0.54 0.58 0.95 0.54 0.40 0.09 0.10 0.30 0.91 0.44 0.32 1.00 0.68 0.20 0.43 0.46 0.69 0.75 0.92 0.43 0.26 0.55 0.82 0.71 0.81 0.04 0.75 0.97 0.98 0.97 0.56 0.05 0.78 0.27 0.41 0.44 0.03 0.15 0.56 0.50 0.69 0.48 0.88 0.32 0.97 0.78 0.05 0.41 0.85 0.65 0.90 0.73 0.84 0.32 0.93 0.52 0.21 0.12 0.67 0.68 0.92 0.49 0.78 0.33 0.52 0.91 0.94 0.06 0.12 0.32 0.98 0.94 0.79 0.98 ]
[0.09 0.40 0.25 0.81 0.83 0.73 0.31 0.66 0.54 0.13 0.70 0.98 0.68 1.00 0.08 0.51 0.13 0.14 0.01 0.38 0.99 0.63 0.18 0.03 0.23 0.81 0.15 0.03 0.51 0.28 0.16 0.19 0.80 0.69 0.67 0.39 0.45 0.71 0.09 0.77 0.46 0.24 0.81 0.64 0.96 0.36 0.48 0.09 0.42 0.15 0.24 0.89 0.30 0.18 0.23 0.98 0.05 0.70 0.11 0.99 0.33 0.13 0.62 0.20 0.82 0.81 0.17 0.08 0.08 0.05 0.78 0.52 0.33 0.09 0.80 ]
[0.03 0.65 0.41 0.78 0.50 0.01 0.99 0.49 0.68 0.30 0.22 0.45 0.20 0.08 1.00 0.70 0.46 0.87 0.42 0.96 0.38 0.88 0.06 0.44 0.08 0.46 0.93 0.57 0.24 0.98 0.27 0.54 0.39 0.85 0.87 0.19 0.85 0.94 0.88 0.11 0.79 0.70 0.35 0.02 0.57 0.98 0.04 0.17 0.86 0.72 0.87 0.29 0.27 0.46 0.56 0.27 0.73 0.83 0.41 0.94 0.49 0.89 0.42 0.70 0.82 0.84 0.19 0.37 0.98 1.00 0.82 1.00 0.69 0.99 0.30 ]
[0.80 0.38 0.58 0.96 0.16 0.84 0.41 0.71 0.65 0.94 0.78 0.92 0.43 0.51 0.70 1.00 0.05 0.14 0.08 0.91 0.73 0.20 0.18 0.98 0.62 0.46 0.21 0.75 0.47 0.34 0.90 0.48 0.95 0.13 0.38 0.02 0.78 0.15 0.42 0.34 0.17 0.76 0.54 0.52 0.84 0.21 0.11 0.22 0.12 0.74 0.95 0.76 0.24 0.69 0.71 0.60 0.72 0.09 0.30 0.64 0.29 0.69 0.65 0.41 0.63 0.48 0.64 0.69 0.58 0.19 0.64 0.02 0.30 0.03 0.62 ]
[0.29 0.45 0.54 0.00 0.18 0.08 0.01 0.71 0.54 0.62 0.72 0.48 0.46 0.13 0.46 0.05 1.00 0.80 0.94 0.01 0.91 1.00 0.12 0.42 0.78 0.88 0.06 0.55 0.18 0.92 0.57 0.38 0.21 0.22 0.14 0.27 0.04 0.42 0.19 0.12 0.01 0.46 0.22 0.85 0.14 0.15 0.38 0.94 0.11 0.94 0.89 0.42 0.17 0.01 0.33 0.75 0.35 0.38 0.04 0.25 0.51 0.14 0.90 0.91 0.73 0.18 0.12 0.16 0.20 0.96 0.21 0.87 0.15 0.50 0.96 ]
[0.49 0.18 0.36 0.55 0.95 0.57 0.73 0.26 0.70 0.65 0.06 0.21 0.69 0.14 0.87 0.14 0.80 1.00 0.95 0.69 0.22 0.32 0.81 1.00 0.67 0.70 0.18 0.49 0.66 0.22 0.09 0.06 0.50 0.86 0.76 0.38 0.28 0.99 0.21 0.88 0.84 0.47 0.12 0.22 0.97 0.11 0.68 0.65 0.35 0.21 0.66 0.33 0.62 0.10 0.25 0.63 0.82 0.76 0.72 0.01 0.71 0.87 0.40 0.66 0.96 0.31 0.89 0.48 0.10 0.77 0.35 0.78 0.32 0.94 0.79 ]
