D = 6;
n = [ 2 2 2 2 2 2 ];
N = 31;
d = [1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 6 6 6 6 6 6 ];
m = [
[1.00 0.05 0.21 0.47 0.85 0.05 0.79 0.65 0.66 0.91 0.84 0.33 0.90 0.99 0.98 0.85 0.71 0.51 0.18 0.08 0.91 0.88 0.53 0.26 0.37 0.50 0.34 0.82 0.54 0.57 0.62 ]
[0.05 1.00 0.15 0.36 0.95 0.68 0.87 0.57 0.25 0.80 0.03 0.07 0.48 0.16 0.95 0.92 0.81 0.81 0.45 0.56 0.31 0.48 0.00 0.94 0.43 0.34 0.04 0.05 0.07 0.56 0.96 ]
[0.21 0.15 1.00 0.64 0.58 0.69 0.92 0.72 0.89 0.33 0.64 0.48 0.74 0.22 0.52 0.95 0.49 0.25 0.61 1.00 0.27 0.15 0.33 0.90 0.95 0.92 0.22 0.91 0.43 0.22 0.50 ]
[0.47 0.36 0.64 1.00 0.07 0.61 0.77 0.44 0.92 0.26 0.84 0.61 0.24 0.68 0.05 0.57 0.74 0.21 0.63 0.96 0.34 0.18 0.92 0.74 0.16 0.92 0.31 0.29 0.99 0.84 0.77 ]
[0.85 0.95 0.58 0.07 1.00 0.21 0.20 0.13 0.80 0.38 0.70 0.05 0.34 0.44 0.08 0.40 0.13 0.70 0.43 0.05 0.39 0.26 0.33 0.83 0.76 0.32 0.61 0.97 0.08 0.13 0.59 ]
[0.05 0.68 0.69 0.61 0.21 1.00 0.92 0.32 0.89 0.50 0.01 0.20 0.37 0.18 0.86 0.83 0.21 0.34 0.41 0.93 0.42 0.05 0.55 0.86 0.19 0.80 0.68 0.27 0.50 0.24 0.29 ]
[0.79 0.87 0.92 0.77 0.20 0.92 1.00 0.30 0.43 0.27 0.17 0.78 0.85 0.13 0.93 0.46 0.02 0.13 0.57 0.77 0.46 0.56 0.36 0.50 0.23 0.91 0.36 0.64 0.61 0.26 0.53 ]
[0.65 0.57 0.72 0.44 0.13 0.32 0.30 1.00 0.94 0.99 0.47 0.09 0.70 0.31 0.63 0.04 0.90 0.35 0.47 0.40 0.44 0.82 0.00 0.59 0.23 0.42 0.64 0.34 0.87 0.26 0.63 ]
[0.66 0.25 0.89 0.92 0.80 0.89 0.43 0.94 1.00 0.89 0.83 0.76 0.59 0.94 0.87 0.80 0.84 0.74 0.77 0.27 0.14 0.10 0.88 0.26 0.32 0.33 0.01 0.01 0.44 0.84 0.50 ]
[0.91 0.80 0.33 0.26 0.38 0.50 0.27 0.99 0.89 1.00 0.11 0.31 0.60 0.64 0.71 0.27 0.72 0.45 0.62 0.90 0.49 0.92 0.31 0.57 0.78 0.84 0.19 0.87 0.75 0.77 0.45 ]
[0.84 0.03 0.64 0.84 0.70 0.01 0.17 0.47 0.83 0.11 1.00 0.30 0.35 0.21 0.23 0.96 0.81 0.20 0.37 0.91 0.79 0.91 0.35 0.14 0.15 0.38 0.80 0.92 0.13 0.10 0.77 ]
[0.33 0.07 0.48 0.61 0.05 0.20 0.78 0.09 0.76 0.31 0.30 1.00 0.59 0.05 0.74 0.23 0.60 0.74 0.76 0.64 0.41 0.68 0.21 0.82 0.32 0.03 0.33 0.17 0.94 0.30 0.50 ]
[0.90 0.48 0.74 0.24 0.34 0.37 0.85 0.70 0.59 0.60 0.35 0.59 1.00 0.16 0.27 0.33 0.26 0.26 0.85 0.34 0.63 0.22 0.24 0.60 0.07 0.33 0.86 0.07 0.65 0.80 0.10 ]
[0.99 0.16 0.22 0.68 0.44 0.18 0.13 0.31 0.94 0.64 0.21 0.05 0.16 1.00 0.31 0.39 0.52 0.60 0.90 0.56 0.57 0.30 0.56 0.49 0.39 0.51 0.47 0.70 0.39 0.24 0.27 ]
[0.98 0.95 0.52 0.05 0.08 0.86 0.93 0.63 0.87 0.71 0.23 0.74 0.27 0.31 1.00 0.99 0.59 0.69 0.02 0.97 0.69 0.66 0.27 0.82 0.59 0.07 0.08 0.14 0.24 0.85 0.25 ]
[0.85 0.92 0.95 0.57 0.40 0.83 0.46 0.04 0.80 0.27 0.96 0.23 0.33 0.39 0.99 1.00 0.08 0.94 0.31 1.00 0.92 0.76 0.78 0.65 0.60 0.80 0.07 0.79 0.05 0.57 0.89 ]
[0.71 0.81 0.49 0.74 0.13 0.21 0.02 0.90 0.84 0.72 0.81 0.60 0.26 0.52 0.59 0.08 1.00 0.48 0.85 0.58 0.39 0.48 0.17 0.60 0.90 0.02 0.87 0.60 0.98 0.85 0.59 ]
[0.51 0.81 0.25 0.21 0.70 0.34 0.13 0.35 0.74 0.45 0.20 0.74 0.26 0.60 0.69 0.94 0.48 1.00 0.11 0.87 0.08 0.28 0.05 0.56 0.57 0.42 0.90 0.46 0.08 0.92 0.27 ]
[0.18 0.45 0.61 0.63 0.43 0.41 0.57 0.47 0.77 0.62 0.37 0.76 0.85 0.90 0.02 0.31 0.85 0.11 1.00 0.41 0.82 0.76 0.03 0.56 0.22 0.55 0.68 0.29 0.81 0.68 0.36 ]
[0.08 0.56 1.00 0.96 0.05 0.93 0.77 0.40 0.27 0.90 0.91 0.64 0.34 0.56 0.97 1.00 0.58 0.87 0.41 1.00 0.79 0.45 0.24 0.35 0.15 0.44 0.08 0.82 0.04 0.72 0.87 ]
[0.91 0.31 0.27 0.34 0.39 0.42 0.46 0.44 0.14 0.49 0.79 0.41 0.63 0.57 0.69 0.92 0.39 0.08 0.82 0.79 1.00 0.37 0.56 0.55 0.17 0.29 0.22 0.25 0.07 0.56 0.25 ]
[0.88 0.48 0.15 0.18 0.26 0.05 0.56 0.82 0.10 0.92 0.91 0.68 0.22 0.30 0.66 0.76 0.48 0.28 0.76 0.45 0.37 1.00 0.26 0.71 0.68 0.29 0.45 0.50 0.40 0.70 0.54 ]
[0.53 0.00 0.33 0.92 0.33 0.55 0.36 0.00 0.88 0.31 0.35 0.21 0.24 0.56 0.27 0.78 0.17 0.05 0.03 0.24 0.56 0.26 1.00 0.91 0.96 0.09 0.65 0.23 0.67 0.02 0.62 ]
[0.26 0.94 0.90 0.74 0.83 0.86 0.50 0.59 0.26 0.57 0.14 0.82 0.60 0.49 0.82 0.65 0.60 0.56 0.56 0.35 0.55 0.71 0.91 1.00 0.29 0.58 0.20 0.60 0.17 0.25 0.71 ]
[0.37 0.43 0.95 0.16 0.76 0.19 0.23 0.23 0.32 0.78 0.15 0.32 0.07 0.39 0.59 0.60 0.90 0.57 0.22 0.15 0.17 0.68 0.96 0.29 1.00 0.55 0.22 0.06 0.13 0.92 0.70 ]
[0.50 0.34 0.92 0.92 0.32 0.80 0.91 0.42 0.33 0.84 0.38 0.03 0.33 0.51 0.07 0.80 0.02 0.42 0.55 0.44 0.29 0.29 0.09 0.58 0.55 1.00 0.05 0.80 0.88 0.11 0.95 ]
