D = 4;
n = [ 4 4 4 4 ];
N = 27;
d = [1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.22 0.78 0.72 0.42 0.53 0.94 0.69 0.75 0.75 0.99 0.87 0.62 0.31 0.06 0.82 0.08 0.27 0.31 0.27 0.55 0.34 0.60 0.51 0.44 0.90 0.08 ]
[0.22 1.00 0.68 0.69 0.77 0.26 0.71 0.28 0.28 0.58 0.09 0.63 0.07 0.95 0.51 0.58 0.38 0.05 0.99 0.71 0.64 0.36 0.52 0.99 0.73 0.24 0.43 ]
[0.78 0.68 1.00 0.44 0.79 0.88 0.39 0.66 0.96 0.98 0.28 0.12 0.49 0.71 0.13 0.92 0.49 0.79 0.17 0.51 0.25 0.01 0.19 0.52 0.95 0.02 0.45 ]
[0.72 0.69 0.44 1.00 0.73 0.37 0.47 0.31 0.11 0.59 0.16 0.17 0.69 0.70 0.91 0.54 0.45 0.58 0.04 0.68 0.24 0.32 0.51 0.16 0.35 0.33 0.26 ]
[0.42 0.77 0.79 0.73 1.00 0.78 0.99 0.08 0.43 0.93 0.92 0.04 0.20 0.39 0.87 0.01 0.02 0.53 0.15 0.86 0.68 0.65 0.14 0.71 0.14 0.79 0.62 ]
[0.53 0.26 0.88 0.37 0.78 1.00 0.42 0.59 0.15 0.43 0.79 0.58 0.84 0.93 0.61 0.05 0.36 0.08 0.82 0.36 0.83 0.63 0.78 0.44 0.19 0.32 0.27 ]
[0.94 0.71 0.39 0.47 0.99 0.42 1.00 0.25 0.74 0.63 0.56 1.00 0.44 0.25 0.10 0.66 0.12 0.94 0.76 0.27 0.26 0.23 0.78 0.75 0.27 0.74 0.11 ]
[0.69 0.28 0.66 0.31 0.08 0.59 0.25 1.00 0.64 0.44 0.26 0.60 0.35 0.96 0.24 0.97 0.57 0.77 0.51 0.73 0.46 0.74 0.86 0.48 0.86 0.60 0.37 ]
[0.75 0.28 0.96 0.11 0.43 0.15 0.74 0.64 1.00 0.01 0.38 0.20 0.14 0.79 0.48 0.94 0.65 0.91 0.00 0.56 0.55 0.89 0.92 0.26 0.74 0.31 0.48 ]
[0.75 0.58 0.98 0.59 0.93 0.43 0.63 0.44 0.01 1.00 0.88 0.61 0.30 0.27 0.68 0.70 0.59 0.66 0.20 0.37 0.73 0.40 0.89 0.18 0.54 0.91 0.66 ]
[0.99 0.09 0.28 0.16 0.92 0.79 0.56 0.26 0.38 0.88 1.00 0.80 0.93 0.36 0.12 0.84 0.74 0.97 0.78 0.28 0.37 0.58 0.66 0.61 0.53 0.34 0.68 ]
[0.87 0.63 0.12 0.17 0.04 0.58 1.00 0.60 0.20 0.61 0.80 1.00 0.87 0.93 0.65 0.98 0.41 0.95 0.31 0.74 0.28 0.46 0.58 0.01 0.85 0.06 0.77 ]
[0.62 0.07 0.49 0.69 0.20 0.84 0.44 0.35 0.14 0.30 0.93 0.87 1.00 0.68 0.31 0.21 0.61 0.14 0.42 0.93 0.42 0.62 0.16 0.93 0.20 0.96 0.06 ]
[0.31 0.95 0.71 0.70 0.39 0.93 0.25 0.96 0.79 0.27 0.36 0.93 0.68 1.00 0.88 0.49 0.10 0.98 0.71 0.80 0.41 0.27 0.69 0.93 0.87 0.82 0.26 ]
[0.06 0.51 0.13 0.91 0.87 0.61 0.10 0.24 0.48 0.68 0.12 0.65 0.31 0.88 1.00 0.13 0.64 0.80 0.25 0.95 0.61 0.09 0.43 0.19 0.32 0.21 0.06 ]
[0.82 0.58 0.92 0.54 0.01 0.05 0.66 0.97 0.94 0.70 0.84 0.98 0.21 0.49 0.13 1.00 0.73 0.25 0.99 0.42 0.42 0.17 0.75 0.79 0.77 0.50 0.13 ]
[0.08 0.38 0.49 0.45 0.02 0.36 0.12 0.57 0.65 0.59 0.74 0.41 0.61 0.10 0.64 0.73 1.00 0.53 0.52 0.75 0.80 0.75 0.38 0.01 0.87 0.36 0.42 ]
[0.27 0.05 0.79 0.58 0.53 0.08 0.94 0.77 0.91 0.66 0.97 0.95 0.14 0.98 0.80 0.25 0.53 1.00 0.06 0.27 0.77 0.29 0.99 0.35 0.14 0.91 0.73 ]
