D = 8;
n = [ 5 5 5 5 5 5 5 5 ];
N = 75;
d = [1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.39 0.37 0.50 0.64 0.37 0.76 0.48 0.82 0.00 0.59 0.31 0.08 0.51 0.88 0.55 0.90 0.39 0.41 0.74 0.94 0.59 0.79 0.41 0.52 0.41 0.37 0.52 0.80 0.30 0.12 0.92 0.93 0.26 0.67 0.80 0.17 0.41 0.38 0.24 0.83 0.10 0.75 0.78 0.50 0.96 0.18 0.70 0.80 0.86 0.34 0.25 0.83 0.61 0.42 0.14 0.45 0.61 0.72 0.64 0.80 0.72 0.87 0.10 0.95 0.89 0.75 0.93 0.38 0.28 0.55 0.84 0.57 0.66 0.74 ]
[0.39 1.00 0.07 0.73 0.09 0.88 0.35 0.32 0.86 0.32 0.81 0.55 0.17 0.43 0.84 0.85 0.47 0.55 0.95 0.01 0.94 0.11 0.09 0.08 0.71 0.93 0.29 0.32 0.64 0.16 0.04 0.38 0.51 0.11 0.31 0.79 0.92 0.65 0.70 0.86 0.69 0.33 0.65 0.99 0.16 0.35 0.75 0.65 0.46 0.57 0.44 0.84 0.81 0.86 0.47 0.18 0.12 0.90 0.81 0.14 0.29 0.54 0.65 0.13 0.43 0.58 0.43 0.86 0.40 0.18 0.53 0.28 0.21 0.55 0.11 ]
[0.37 0.07 1.00 0.89 0.92 0.82 1.00 0.92 0.16 0.60 0.01 0.36 0.29 0.35 0.60 0.42 0.43 0.63 0.09 0.37 0.29 0.29 0.40 0.27 0.57 0.57 0.71 0.33 0.62 0.90 0.15 0.00 0.14 0.74 0.97 0.68 0.77 0.26 0.78 0.27 0.90 0.30 0.75 0.32 0.51 0.07 0.32 0.44 0.40 0.04 0.67 0.80 0.77 0.00 0.82 0.41 0.43 0.78 0.63 0.91 0.58 0.39 0.98 0.29 0.36 0.87 0.70 0.44 0.72 0.74 0.26 0.78 0.46 0.77 0.15 ]
[0.50 0.73 0.89 1.00 0.05 0.33 0.99 0.85 0.75 0.85 0.61 0.05 0.87 0.43 0.14 0.66 0.07 0.10 0.11 0.83 0.99 0.81 0.06 0.00 0.37 0.14 0.88 0.88 0.29 0.89 0.02 0.92 0.99 0.74 0.99 0.66 0.11 0.72 0.22 0.50 0.96 0.47 0.05 0.46 0.94 0.85 0.34 0.10 0.41 0.07 0.83 0.41 0.70 0.44 0.50 0.35 0.51 0.74 0.84 0.16 0.68 0.54 0.56 0.52 0.61 0.31 0.73 0.26 0.84 0.45 0.57 0.69 0.65 0.13 0.62 ]
[0.64 0.09 0.92 0.05 1.00 0.25 0.67 0.40 0.76 0.33 0.90 0.21 0.38 0.57 0.19 0.58 0.51 0.09 0.27 0.82 0.86 0.83 0.36 0.35 0.82 0.55 0.57 0.09 0.67 0.32 0.32 0.27 0.70 0.71 0.07 0.84 0.73 0.25 0.87 0.19 0.47 0.38 0.89 0.85 0.27 0.27 0.76 0.36 0.07 0.46 0.43 0.97 0.93 0.32 0.13 0.39 0.95 0.01 0.72 0.48 0.32 0.27 0.90 0.83 0.32 0.85 0.85 0.96 0.35 0.74 0.31 0.43 0.04 0.74 0.77 ]
[0.37 0.88 0.82 0.33 0.25 1.00 0.04 0.02 0.58 0.06 0.01 0.14 0.42 0.61 0.18 0.94 0.93 0.70 0.53 0.54 0.62 0.34 0.60 0.17 0.24 0.89 0.61 0.28 0.75 0.11 0.55 0.49 0.18 0.10 0.05 0.89 0.96 0.74 0.12 0.65 0.54 0.47 0.74 0.16 0.77 0.12 0.50 0.57 0.17 0.45 0.56 0.39 0.72 0.79 0.24 0.42 0.38 0.38 0.08 0.34 0.54 0.52 0.21 0.50 0.54 0.25 0.56 0.41 0.94 0.63 0.02 0.34 0.34 0.98 0.75 ]
[0.76 0.35 1.00 0.99 0.67 0.04 1.00 0.53 0.17 0.07 0.11 0.25 0.15 0.75 0.38 0.96 0.88 0.34 0.02 0.39 0.32 0.99 0.11 0.14 0.26 0.64 0.28 0.64 0.28 0.75 0.74 0.76 0.43 0.30 0.80 0.92 0.02 0.13 0.46 0.20 0.02 0.61 0.24 0.14 0.83 0.92 0.88 0.59 0.92 0.23 0.95 0.35 0.20 0.20 0.44 0.09 0.90 0.68 0.03 0.40 0.86 0.11 0.57 0.43 0.93 0.27 0.77 0.48 0.14 0.94 0.76 0.84 0.68 0.00 0.05 ]
[0.48 0.32 0.92 0.85 0.40 0.02 0.53 1.00 0.40 0.69 0.04 0.26 0.90 0.59 0.43 0.37 0.89 0.27 0.48 0.96 0.23 0.60 0.62 0.65 0.20 0.64 0.41 0.99 0.70 0.70 0.46 0.56 0.88 0.90 0.50 0.84 0.98 0.43 0.40 0.68 0.39 0.77 0.83 0.25 0.53 0.80 0.50 0.37 0.95 0.23 0.78 0.66 0.94 0.02 0.25 0.07 0.97 0.27 0.43 0.97 0.48 0.78 0.93 0.34 0.29 0.37 0.31 0.53 0.34 0.52 0.22 0.08 0.92 0.47 0.04 ]
[0.82 0.86 0.16 0.75 0.76 0.58 0.17 0.40 1.00 0.47 0.45 0.23 0.83 0.28 0.04 0.30 0.06 0.99 0.31 0.28 0.41 0.90 0.86 0.40 0.74 0.49 0.89 0.28 0.88 0.42 0.49 0.28 0.08 0.00 0.55 0.69 0.74 0.28 0.71 0.32 0.75 0.08 0.70 0.07 0.07 0.32 0.94 0.15 0.41 0.16 0.62 0.14 0.48 0.23 0.03 0.50 0.15 0.58 0.40 0.19 0.76 0.13 0.32 0.46 0.82 0.65 0.61 0.98 0.57 0.84 0.04 0.61 0.97 0.75 0.94 ]
[0.00 0.32 0.60 0.85 0.33 0.06 0.07 0.69 0.47 1.00 0.68 0.03 0.17 0.31 0.11 0.15 0.40 0.22 0.21 0.28 0.78 0.97 0.78 0.50 0.89 0.00 0.22 0.44 0.18 0.12 0.96 0.89 0.30 0.24 0.92 0.61 0.41 0.53 0.60 0.36 0.56 0.70 0.42 0.12 0.14 0.49 0.70 0.09 0.41 0.81 0.48 0.26 0.37 0.71 0.63 0.94 0.99 0.06 0.96 0.81 0.01 0.95 0.10 0.39 0.92 0.35 0.17 1.00 0.26 0.42 0.71 0.39 0.21 0.31 0.92 ]
[0.59 0.81 0.01 0.61 0.90 0.01 0.11 0.04 0.45 0.68 1.00 0.31 0.37 0.33 0.39 0.42 0.34 0.65 0.59 0.20 0.70 0.41 0.72 0.15 0.66 0.25 0.20 0.87 0.71 0.25 0.58 0.95 0.26 0.16 0.19 0.78 0.43 0.16 0.23 0.61 0.28 0.61 0.30 0.08 0.48 0.26 0.30 0.03 0.33 0.88 0.96 0.54 0.01 0.42 0.80 0.42 0.08 0.83 0.18 0.52 0.69 0.15 0.91 0.73 0.09 0.05 0.71 0.98 0.75 0.59 0.18 0.58 0.01 0.83 0.44 ]
[0.31 0.55 0.36 0.05 0.21 0.14 0.25 0.26 0.23 0.03 0.31 1.00 0.16 0.98 0.51 0.36 0.41 0.40 0.40 0.02 0.13 0.04 0.88 0.71 0.12 0.15 0.62 0.36 0.86 0.52 0.77 0.91 0.48 0.73 0.59 0.80 0.03 0.47 0.68 0.01 0.19 0.77 0.08 0.73 0.32 0.86 0.13 0.44 0.86 0.62 0.79 0.94 0.02 0.51 0.54 0.73 0.82 0.29 0.31 0.22 0.00 0.41 0.97 0.90 0.46 0.85 0.05 0.38 0.30 0.28 0.16 0.79 0.97 0.90 0.98 ]
