D = 6;
n = [ 4 4 4 4 4 4 ];
N = 59;
d = [1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.94 0.48 0.02 0.86 0.03 0.09 0.08 0.70 0.71 0.61 0.20 0.81 0.58 0.77 0.34 0.63 0.20 0.61 0.82 0.21 0.00 0.45 0.29 0.19 0.30 0.55 0.52 0.89 0.14 0.06 0.17 0.45 0.06 0.55 0.95 0.78 0.73 0.85 0.57 1.00 0.69 0.88 0.52 0.27 0.47 0.95 0.88 0.95 0.62 0.79 0.89 0.84 0.58 0.58 0.53 0.34 0.79 0.25 ]
[0.94 1.00 0.54 0.60 0.82 0.29 0.20 0.88 0.80 0.02 0.89 0.61 0.53 0.82 0.16 0.33 0.24 0.87 0.67 0.96 0.60 0.18 0.73 0.53 0.60 0.92 0.63 0.78 0.19 0.04 0.14 0.13 0.93 0.56 0.65 0.98 0.10 0.18 0.09 0.31 0.94 0.89 0.81 0.44 0.53 0.67 0.41 0.13 0.73 0.42 0.12 0.13 0.34 0.07 0.55 0.93 0.20 0.08 0.97 ]
[0.48 0.54 1.00 0.86 0.25 0.62 0.19 0.41 0.15 0.74 0.39 0.53 0.38 0.01 0.26 0.49 0.99 0.53 0.96 0.97 0.97 0.95 0.24 0.76 0.90 0.48 0.41 0.28 0.31 0.44 0.52 0.51 0.95 0.68 0.29 0.05 0.26 0.11 0.97 0.82 0.64 0.08 0.04 0.49 0.67 0.17 0.48 0.78 0.49 0.74 0.95 0.16 0.31 0.93 0.92 0.33 0.25 0.15 0.75 ]
[0.02 0.60 0.86 1.00 0.83 0.75 0.60 0.02 0.04 0.97 0.13 0.63 0.90 0.53 0.86 0.21 0.24 0.92 0.70 0.16 0.40 0.71 1.00 0.20 0.82 0.94 0.73 0.47 0.06 0.72 0.26 0.30 0.74 0.76 0.54 0.13 0.39 0.48 0.92 0.21 0.95 0.76 0.37 0.20 0.53 0.52 0.50 0.05 0.67 0.34 0.76 0.26 0.78 0.63 0.87 0.02 0.47 0.99 0.90 ]
[0.86 0.82 0.25 0.83 1.00 0.46 0.62 0.17 0.05 0.08 0.15 0.55 0.71 0.85 0.26 0.02 0.11 0.54 0.56 0.71 0.23 0.26 0.31 0.06 0.06 0.36 0.99 0.20 0.16 0.67 0.25 0.74 0.75 0.79 0.46 0.19 0.44 0.30 0.99 0.84 0.68 0.83 0.29 0.38 0.93 0.21 0.53 0.61 0.95 0.65 0.78 0.54 0.34 0.37 0.28 0.30 0.40 0.80 0.59 ]
[0.03 0.29 0.62 0.75 0.46 1.00 0.08 0.49 0.75 0.96 0.64 0.20 0.47 0.13 0.12 0.08 0.55 0.46 0.26 0.27 0.31 0.70 0.73 0.10 0.06 0.56 0.34 0.60 0.42 0.28 0.39 0.07 0.39 0.97 0.90 0.43 0.47 0.41 0.81 0.28 0.95 0.97 0.80 0.97 0.65 0.81 0.85 0.95 0.55 0.82 0.25 0.58 0.10 0.32 0.74 0.69 0.59 0.70 0.80 ]
[0.09 0.20 0.19 0.60 0.62 0.08 1.00 0.08 0.63 0.52 0.07 0.14 0.31 0.12 0.82 0.14 0.35 0.42 0.17 0.38 0.36 0.07 0.45 0.30 0.64 0.57 0.66 0.31 0.64 0.15 0.43 0.89 0.61 0.79 0.48 0.23 0.56 0.58 0.87 0.20 0.80 0.60 0.04 0.95 0.84 0.10 0.22 0.79 0.46 0.78 0.88 0.68 0.70 0.71 0.56 0.38 0.32 0.38 0.41 ]
[0.08 0.88 0.41 0.02 0.17 0.49 0.08 1.00 0.52 0.39 0.68 0.57 0.21 0.08 0.31 0.33 0.43 0.98 0.56 0.28 0.81 0.26 0.22 0.79 0.97 0.88 0.36 0.59 0.81 0.89 0.43 0.29 0.52 0.86 0.68 0.88 0.57 0.27 0.14 0.11 0.26 0.15 0.96 0.75 0.26 0.80 0.64 0.35 0.26 0.64 0.22 0.17 0.30 0.04 0.81 0.10 0.34 0.03 0.96 ]
[0.70 0.80 0.15 0.04 0.05 0.75 0.63 0.52 1.00 0.51 0.20 0.51 0.60 0.92 0.34 0.90 0.46 0.49 0.45 0.40 0.00 0.47 0.84 0.08 0.35 0.68 0.79 0.63 0.78 0.38 0.45 0.00 0.39 0.06 0.35 0.95 0.11 0.46 0.96 0.86 0.13 0.72 0.43 0.23 0.40 0.94 0.37 0.34 0.34 0.86 0.03 0.12 0.37 0.85 0.39 0.31 0.06 0.98 0.34 ]
[0.71 0.02 0.74 0.97 0.08 0.96 0.52 0.39 0.51 1.00 0.94 0.71 0.85 0.01 0.72 0.13 0.57 0.60 0.67 0.83 0.47 0.47 0.14 0.86 0.31 0.22 0.36 0.91 0.35 0.44 0.44 0.84 0.88 0.92 0.63 0.74 0.30 0.19 0.22 0.82 0.78 0.72 0.65 0.42 0.46 0.02 0.81 0.51 0.80 0.75 0.62 0.22 0.55 0.38 0.48 0.77 0.97 0.99 0.28 ]
