D = 8;
n = [ 3 3 3 3 3 3 3 3 ];
N = 25;
d = [1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 8 ];
m = [
[1.00 0.17 0.20 0.82 0.82 0.42 0.97 0.13 0.04 0.02 0.59 0.80 0.05 0.49 0.93 0.86 0.03 0.46 0.67 0.88 0.77 0.57 0.29 0.87 0.09 ]
[0.17 1.00 0.24 0.81 0.64 0.81 0.44 0.10 0.81 0.95 0.39 0.69 0.12 0.90 0.93 0.20 0.96 0.21 0.75 0.63 0.47 0.65 0.93 0.74 0.58 ]
[0.20 0.24 1.00 0.36 0.39 0.63 0.54 0.62 0.66 0.10 0.61 0.00 0.79 0.36 0.38 0.90 0.60 0.65 0.15 0.31 0.53 0.99 0.40 0.42 0.58 ]
[0.82 0.81 0.36 1.00 0.10 0.09 0.35 0.25 0.72 0.60 0.66 0.92 0.55 0.98 0.92 0.54 0.44 0.76 0.79 0.44 0.13 0.55 0.64 0.80 0.61 ]
[0.82 0.64 0.39 0.10 1.00 0.27 0.21 0.65 0.99 1.00 0.89 0.64 0.16 0.10 0.26 0.96 0.48 0.54 0.02 0.46 0.56 0.36 0.29 0.75 0.77 ]
[0.42 0.81 0.63 0.09 0.27 1.00 1.00 0.55 0.78 0.57 0.90 0.64 0.73 0.68 0.63 0.32 0.47 0.14 0.76 0.36 0.87 0.63 0.49 0.60 0.91 ]
[0.97 0.44 0.54 0.35 0.21 1.00 1.00 0.15 0.48 0.78 0.49 0.70 0.01 0.04 0.12 0.86 0.14 0.47 0.94 0.25 0.47 0.27 0.05 0.81 0.64 ]
[0.13 0.10 0.62 0.25 0.65 0.55 0.15 1.00 0.71 0.50 0.55 0.48 0.87 0.91 0.71 0.50 0.84 0.65 0.64 0.76 0.06 0.64 0.68 0.26 0.71 ]
[0.04 0.81 0.66 0.72 0.99 0.78 0.48 0.71 1.00 0.29 0.73 0.66 0.12 0.54 0.20 0.29 0.12 0.78 0.51 0.72 0.95 0.11 0.22 0.15 0.72 ]
[0.02 0.95 0.10 0.60 1.00 0.57 0.78 0.50 0.29 1.00 0.19 0.79 0.99 0.07 0.22 0.26 0.84 0.26 0.92 0.12 0.98 0.82 0.12 0.92 0.84 ]
[0.59 0.39 0.61 0.66 0.89 0.90 0.49 0.55 0.73 0.19 1.00 0.54 0.39 0.38 0.72 0.94 0.90 0.10 0.11 0.41 0.38 0.63 0.58 0.18 0.12 ]
[0.80 0.69 0.00 0.92 0.64 0.64 0.70 0.48 0.66 0.79 0.54 1.00 0.10 0.49 0.86 0.09 0.34 0.60 0.42 0.35 0.21 0.45 0.88 0.01 0.44 ]
[0.05 0.12 0.79 0.55 0.16 0.73 0.01 0.87 0.12 0.99 0.39 0.10 1.00 0.73 0.00 0.22 0.88 0.32 0.89 0.91 0.21 0.77 0.91 0.91 0.96 ]
[0.49 0.90 0.36 0.98 0.10 0.68 0.04 0.91 0.54 0.07 0.38 0.49 0.73 1.00 0.45 0.44 0.29 0.06 0.96 0.98 0.97 0.08 0.88 0.27 0.68 ]
[0.93 0.93 0.38 0.92 0.26 0.63 0.12 0.71 0.20 0.22 0.72 0.86 0.00 0.45 1.00 0.91 0.41 0.32 0.44 0.28 0.82 0.31 0.13 0.64 0.16 ]
[0.86 0.20 0.90 0.54 0.96 0.32 0.86 0.50 0.29 0.26 0.94 0.09 0.22 0.44 0.91 1.00 0.72 1.00 0.59 0.13 0.07 0.28 0.07 0.60 0.21 ]
[0.03 0.96 0.60 0.44 0.48 0.47 0.14 0.84 0.12 0.84 0.90 0.34 0.88 0.29 0.41 0.72 1.00 0.80 0.77 0.30 0.95 0.57 0.33 0.11 0.77 ]
[0.46 0.21 0.65 0.76 0.54 0.14 0.47 0.65 0.78 0.26 0.10 0.60 0.32 0.06 0.32 1.00 0.80 1.00 0.96 0.25 0.45 0.66 0.34 0.48 0.83 ]
[0.67 0.75 0.15 0.79 0.02 0.76 0.94 0.64 0.51 0.92 0.11 0.42 0.89 0.96 0.44 0.59 0.77 0.96 1.00 0.92 0.46 0.44 0.63 0.56 0.28 ]
[0.88 0.63 0.31 0.44 0.46 0.36 0.25 0.76 0.72 0.12 0.41 0.35 0.91 0.98 0.28 0.13 0.30 0.25 0.92 1.00 0.81 0.21 0.57 0.62 0.55 ]
[0.77 0.47 0.53 0.13 0.56 0.87 0.47 0.06 0.95 0.98 0.38 0.21 0.21 0.97 0.82 0.07 0.95 0.45 0.46 0.81 1.00 0.43 0.57 0.90 0.01 ]
[0.57 0.65 0.99 0.55 0.36 0.63 0.27 0.64 0.11 0.82 0.63 0.45 0.77 0.08 0.31 0.28 0.57 0.66 0.44 0.21 0.43 1.00 0.05 0.58 0.68 ]
[0.29 0.93 0.40 0.64 0.29 0.49 0.05 0.68 0.22 0.12 0.58 0.88 0.91 0.88 0.13 0.07 0.33 0.34 0.63 0.57 0.57 0.05 1.00 0.23 0.56 ]
[0.87 0.74 0.42 0.80 0.75 0.60 0.81 0.26 0.15 0.92 0.18 0.01 0.91 0.27 0.64 0.60 0.11 0.48 0.56 0.62 0.90 0.58 0.23 1.00 0.29 ]
[0.09 0.58 0.58 0.61 0.77 0.91 0.64 0.71 0.72 0.84 0.12 0.44 0.96 0.68 0.16 0.21 0.77 0.83 0.28 0.55 0.01 0.68 0.56 0.29 1.00 ]
];
