D = 2;
n = [ 2 2 ];
N = 23;
d = [1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.89 0.59 0.89 0.63 0.61 0.40 0.43 0.65 0.64 0.17 0.58 0.15 0.83 0.49 0.14 0.79 0.69 0.10 0.33 0.14 0.60 0.12 ]
[0.89 1.00 0.80 0.87 0.39 0.08 0.40 0.13 0.86 0.70 0.79 0.51 0.32 0.27 0.54 0.77 0.18 1.00 0.63 0.32 0.59 0.75 0.39 ]
[0.59 0.80 1.00 0.42 0.58 0.29 0.74 0.41 0.36 0.47 0.54 0.05 0.56 0.42 0.46 0.28 0.52 0.54 0.22 0.07 0.08 0.86 0.93 ]
[0.89 0.87 0.42 1.00 0.39 0.57 0.43 0.30 0.75 0.44 0.61 0.98 0.32 0.91 0.73 0.96 0.37 0.40 0.62 0.24 0.54 0.48 0.71 ]
[0.63 0.39 0.58 0.39 1.00 0.96 0.62 0.57 0.51 0.26 0.53 0.24 0.41 0.71 0.59 0.00 0.96 0.23 0.46 0.72 0.11 0.38 0.77 ]
[0.61 0.08 0.29 0.57 0.96 1.00 0.41 0.86 0.79 0.86 0.66 0.41 0.30 0.70 0.46 0.57 0.47 0.77 0.77 0.13 0.58 0.55 0.17 ]
[0.40 0.40 0.74 0.43 0.62 0.41 1.00 0.20 0.63 0.49 0.58 0.99 0.64 0.40 0.72 0.03 0.19 0.35 0.02 0.36 0.60 0.41 0.38 ]
[0.43 0.13 0.41 0.30 0.57 0.86 0.20 1.00 0.49 0.33 0.39 0.68 0.69 0.50 0.79 0.51 0.61 0.19 0.80 0.03 0.79 0.26 0.00 ]
[0.65 0.86 0.36 0.75 0.51 0.79 0.63 0.49 1.00 0.05 0.87 0.68 0.53 0.28 0.54 0.70 0.30 0.92 0.37 0.19 0.68 0.62 0.16 ]
[0.64 0.70 0.47 0.44 0.26 0.86 0.49 0.33 0.05 1.00 0.18 0.29 0.20 0.25 0.90 0.93 0.25 0.78 0.46 0.43 0.54 0.05 0.82 ]
[0.17 0.79 0.54 0.61 0.53 0.66 0.58 0.39 0.87 0.18 1.00 0.97 0.43 0.48 0.56 0.99 0.61 0.23 0.84 0.04 0.60 0.62 1.00 ]
[0.58 0.51 0.05 0.98 0.24 0.41 0.99 0.68 0.68 0.29 0.97 1.00 0.55 0.53 0.57 0.95 0.66 0.58 0.96 0.96 0.81 0.03 0.84 ]
[0.15 0.32 0.56 0.32 0.41 0.30 0.64 0.69 0.53 0.20 0.43 0.55 1.00 0.61 0.75 0.21 0.70 0.19 0.40 0.40 0.21 0.75 0.79 ]
[0.83 0.27 0.42 0.91 0.71 0.70 0.40 0.50 0.28 0.25 0.48 0.53 0.61 1.00 0.47 0.01 0.95 0.45 0.83 0.60 0.12 0.58 1.00 ]
[0.49 0.54 0.46 0.73 0.59 0.46 0.72 0.79 0.54 0.90 0.56 0.57 0.75 0.47 1.00 0.84 0.99 0.54 0.45 0.90 0.05 0.13 0.28 ]
[0.14 0.77 0.28 0.96 0.00 0.57 0.03 0.51 0.70 0.93 0.99 0.95 0.21 0.01 0.84 1.00 0.62 0.71 0.57 0.24 0.13 0.69 0.97 ]
[0.79 0.18 0.52 0.37 0.96 0.47 0.19 0.61 0.30 0.25 0.61 0.66 0.70 0.95 0.99 0.62 1.00 0.68 0.19 0.28 0.06 0.43 0.40 ]
[0.69 1.00 0.54 0.40 0.23 0.77 0.35 0.19 0.92 0.78 0.23 0.58 0.19 0.45 0.54 0.71 0.68 1.00 0.69 0.21 0.76 0.04 0.50 ]
[0.10 0.63 0.22 0.62 0.46 0.77 0.02 0.80 0.37 0.46 0.84 0.96 0.40 0.83 0.45 0.57 0.19 0.69 1.00 0.44 0.34 0.06 0.07 ]
[0.33 0.32 0.07 0.24 0.72 0.13 0.36 0.03 0.19 0.43 0.04 0.96 0.40 0.60 0.90 0.24 0.28 0.21 0.44 1.00 0.48 0.47 0.93 ]
[0.14 0.59 0.08 0.54 0.11 0.58 0.60 0.79 0.68 0.54 0.60 0.81 0.21 0.12 0.05 0.13 0.06 0.76 0.34 0.48 1.00 0.22 0.58 ]
[0.60 0.75 0.86 0.48 0.38 0.55 0.41 0.26 0.62 0.05 0.62 0.03 0.75 0.58 0.13 0.69 0.43 0.04 0.06 0.47 0.22 1.00 0.38 ]
[0.12 0.39 0.93 0.71 0.77 0.17 0.38 0.00 0.16 0.82 1.00 0.84 0.79 1.00 0.28 0.97 0.40 0.50 0.07 0.93 0.58 0.38 1.00 ]
];
