D = 8;
n = [ 3 3 3 3 3 3 3 3 ];
N = 30;
d = [1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.14 0.74 0.63 0.37 0.13 0.39 0.76 0.19 0.42 0.77 0.71 0.22 0.89 0.48 0.66 0.26 0.27 0.95 0.94 0.77 0.11 0.72 0.38 0.22 0.34 0.39 0.06 0.76 0.69 ]
[0.14 1.00 0.19 0.82 0.51 0.24 0.20 0.49 0.25 0.55 0.25 1.00 0.73 0.61 0.85 0.03 0.13 0.04 0.74 0.39 0.79 0.24 0.20 0.71 0.05 0.72 0.36 0.01 0.53 0.26 ]
[0.74 0.19 1.00 0.18 0.06 0.90 0.78 0.24 0.54 0.28 0.01 0.38 0.66 0.28 0.52 0.79 0.39 0.62 0.60 0.07 0.37 0.62 0.35 0.96 0.29 0.71 0.80 0.04 0.74 0.98 ]
[0.63 0.82 0.18 1.00 0.83 0.84 0.13 0.93 0.88 0.97 0.02 0.43 0.25 0.86 0.21 0.14 0.67 0.53 0.60 0.51 0.91 0.80 0.80 0.73 0.38 0.38 0.93 0.90 0.68 0.75 ]
[0.37 0.51 0.06 0.83 1.00 0.98 0.79 0.60 0.36 0.03 0.44 0.86 0.19 0.43 0.69 0.75 0.66 0.77 0.93 0.61 0.28 0.80 0.98 0.87 0.17 0.49 0.19 0.17 0.43 0.29 ]
[0.13 0.24 0.90 0.84 0.98 1.00 0.26 0.51 0.85 0.26 0.80 0.45 0.37 0.51 0.78 0.71 0.53 0.79 0.03 0.47 0.30 0.72 0.40 0.31 0.14 0.02 0.07 0.76 0.38 0.49 ]
[0.39 0.20 0.78 0.13 0.79 0.26 1.00 0.61 0.64 0.29 0.46 0.86 0.05 0.87 0.76 0.54 0.72 0.86 0.60 0.08 0.40 0.99 0.62 0.54 0.81 0.91 0.25 0.83 0.35 0.92 ]
[0.76 0.49 0.24 0.93 0.60 0.51 0.61 1.00 0.57 0.89 0.88 0.58 0.26 0.08 0.45 0.21 0.66 0.55 0.64 0.47 0.04 0.35 0.50 0.54 0.72 0.98 0.32 0.90 0.51 0.36 ]
[0.19 0.25 0.54 0.88 0.36 0.85 0.64 0.57 1.00 0.99 0.46 0.76 0.38 0.02 0.72 0.90 0.67 0.75 0.66 0.04 0.83 0.71 0.09 0.11 0.03 0.07 0.41 0.23 0.04 0.30 ]
[0.42 0.55 0.28 0.97 0.03 0.26 0.29 0.89 0.99 1.00 0.56 0.66 0.36 0.49 0.31 0.78 0.13 0.43 0.03 0.54 0.64 0.61 0.06 0.84 0.74 0.76 0.92 0.74 0.62 0.46 ]
[0.77 0.25 0.01 0.02 0.44 0.80 0.46 0.88 0.46 0.56 1.00 0.91 0.73 0.63 0.06 0.98 0.40 0.14 0.55 0.32 0.73 0.80 0.08 0.69 0.48 0.50 0.32 0.02 0.41 0.34 ]
[0.71 1.00 0.38 0.43 0.86 0.45 0.86 0.58 0.76 0.66 0.91 1.00 0.21 0.46 0.40 0.68 0.47 0.31 0.77 0.26 0.73 0.17 0.31 0.66 0.43 0.68 0.77 0.66 0.92 0.75 ]
[0.22 0.73 0.66 0.25 0.19 0.37 0.05 0.26 0.38 0.36 0.73 0.21 1.00 0.66 0.38 0.57 0.60 0.37 0.64 0.58 0.95 0.67 0.70 0.75 0.05 0.24 0.38 0.87 0.78 0.12 ]
[0.89 0.61 0.28 0.86 0.43 0.51 0.87 0.08 0.02 0.49 0.63 0.46 0.66 1.00 0.54 0.79 0.25 0.85 0.55 0.76 0.16 0.09 0.87 0.52 0.64 0.09 0.54 0.45 0.40 0.25 ]
[0.48 0.85 0.52 0.21 0.69 0.78 0.76 0.45 0.72 0.31 0.06 0.40 0.38 0.54 1.00 0.45 0.54 0.83 0.98 0.21 0.36 0.62 0.77 0.32 0.36 0.70 0.80 0.43 0.47 0.38 ]
[0.66 0.03 0.79 0.14 0.75 0.71 0.54 0.21 0.90 0.78 0.98 0.68 0.57 0.79 0.45 1.00 0.99 0.23 0.78 0.01 0.20 0.30 0.55 0.40 0.61 0.92 0.20 0.39 0.61 0.95 ]
[0.26 0.13 0.39 0.67 0.66 0.53 0.72 0.66 0.67 0.13 0.40 0.47 0.60 0.25 0.54 0.99 1.00 0.40 0.95 0.77 0.09 0.10 0.42 0.59 0.83 0.59 0.97 0.76 0.60 0.68 ]
[0.27 0.04 0.62 0.53 0.77 0.79 0.86 0.55 0.75 0.43 0.14 0.31 0.37 0.85 0.83 0.23 0.40 1.00 0.43 0.89 0.84 0.94 0.59 0.54 0.22 0.77 0.90 0.43 0.50 0.67 ]
[0.95 0.74 0.60 0.60 0.93 0.03 0.60 0.64 0.66 0.03 0.55 0.77 0.64 0.55 0.98 0.78 0.95 0.43 1.00 0.36 0.95 0.90 0.47 0.47 0.14 0.10 0.26 0.01 0.45 0.94 ]
