D = 8;
n = [ 3 3 3 3 3 3 3 3 ];
N = 58;
d = [1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 4 4 5 5 5 5 5 5 5 6 6 6 6 6 6 6 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.65 0.95 0.52 0.73 0.44 0.08 0.53 0.64 0.39 0.99 0.68 0.36 0.86 0.86 0.24 0.42 0.32 0.58 0.40 0.31 0.08 0.78 0.22 0.14 0.00 0.39 0.72 0.24 0.21 0.11 0.25 0.32 0.98 0.81 0.94 0.73 0.16 0.37 0.67 0.33 0.62 0.67 0.60 0.55 0.25 0.21 0.31 0.44 0.84 0.04 0.65 0.96 0.86 0.83 0.91 0.26 0.76 ]
[0.65 1.00 0.74 0.44 0.85 0.57 0.21 0.84 0.83 0.43 0.33 0.57 0.86 0.40 0.87 0.26 0.89 0.40 0.07 0.99 0.26 0.50 0.52 0.39 0.76 0.04 0.11 0.87 0.14 0.31 0.50 0.57 0.82 0.33 0.59 0.41 0.59 0.05 0.85 0.47 0.88 0.25 0.93 0.12 0.04 0.98 0.58 0.06 0.98 0.14 0.52 0.00 0.35 0.95 0.81 0.92 0.98 0.54 ]
[0.95 0.74 1.00 0.51 0.71 0.02 0.45 0.80 0.83 0.02 0.28 0.39 0.77 0.41 0.46 0.88 0.89 0.96 0.89 0.82 0.80 0.66 0.43 0.86 0.55 0.05 0.23 0.94 0.33 0.83 0.31 0.05 0.17 0.27 0.05 0.65 0.05 0.25 0.69 0.24 0.05 0.70 0.34 0.56 0.64 0.12 0.79 0.21 0.68 0.56 0.64 0.78 0.09 0.88 0.34 0.42 0.47 0.15 ]
[0.52 0.44 0.51 1.00 0.22 0.84 0.62 0.63 0.83 0.80 0.45 0.59 0.57 0.11 0.05 0.23 0.98 0.56 0.32 0.57 0.67 0.35 0.70 0.93 0.26 0.21 0.20 0.42 0.47 0.17 0.57 0.42 0.24 0.85 0.01 0.29 0.67 0.27 0.55 0.79 0.57 0.22 0.22 0.70 0.80 0.10 0.46 0.51 0.28 0.40 0.75 1.00 0.73 0.06 0.52 0.71 0.98 0.75 ]
[0.73 0.85 0.71 0.22 1.00 0.58 0.43 0.11 0.86 0.16 0.53 0.27 0.84 0.70 0.48 0.83 0.69 0.61 0.26 0.45 0.41 0.80 0.23 0.23 0.54 0.15 0.49 0.28 0.55 0.03 0.21 0.16 0.10 0.07 0.53 0.59 0.50 0.96 0.15 0.47 0.17 0.57 0.87 0.95 0.80 0.41 0.37 0.14 0.88 0.91 0.34 0.39 0.35 0.98 0.16 0.95 0.52 0.46 ]
[0.44 0.57 0.02 0.84 0.58 1.00 0.58 0.32 0.11 0.99 0.73 0.07 0.87 0.39 0.98 0.30 0.39 0.22 0.33 0.28 0.18 0.55 0.02 0.05 0.78 0.88 0.41 0.24 0.61 0.51 0.21 0.99 0.11 0.61 0.40 0.49 0.61 0.42 0.09 0.56 0.05 0.27 0.88 0.03 0.36 0.34 0.35 0.30 0.63 0.93 0.65 0.18 0.16 0.08 0.24 0.55 0.20 0.28 ]
[0.08 0.21 0.45 0.62 0.43 0.58 1.00 0.81 0.13 0.24 0.27 0.78 0.82 0.38 0.01 0.40 0.70 0.97 0.04 0.57 0.59 0.06 0.50 0.13 0.20 0.60 0.44 0.72 0.96 0.82 0.76 0.42 0.16 0.38 0.90 0.89 0.78 0.92 0.37 0.67 0.40 0.10 0.28 0.40 0.30 0.85 0.06 0.69 0.23 0.35 0.85 0.48 0.17 0.61 0.15 0.62 0.49 0.90 ]
[0.53 0.84 0.80 0.63 0.11 0.32 0.81 1.00 0.00 0.97 0.39 0.31 0.08 0.57 0.09 0.59 0.71 0.07 0.86 0.20 0.71 0.75 0.66 0.13 0.46 0.67 0.19 0.70 0.11 0.25 0.45 0.97 0.93 0.69 0.22 0.82 0.95 0.42 0.21 0.56 0.16 0.73 0.69 0.64 0.37 0.32 0.76 0.08 0.45 0.93 0.89 0.55 0.56 0.68 0.11 0.52 0.29 0.70 ]
[0.64 0.83 0.83 0.83 0.86 0.11 0.13 0.00 1.00 0.14 0.47 0.87 0.73 0.48 0.20 0.35 0.85 0.74 0.81 0.27 0.54 0.36 1.00 0.14 0.13 0.75 0.65 0.96 0.53 0.05 0.28 0.64 0.39 0.78 0.60 0.20 0.32 0.46 0.66 0.50 0.87 0.88 0.01 0.03 0.19 0.62 0.39 0.27 0.25 0.67 0.58 0.98 0.01 0.89 0.30 0.73 0.31 0.61 ]
[0.39 0.43 0.02 0.80 0.16 0.99 0.24 0.97 0.14 1.00 0.13 0.60 0.49 0.50 0.91 0.65 0.05 0.16 0.89 0.03 0.86 0.14 0.41 0.36 0.87 0.52 0.26 0.15 0.15 0.65 0.02 0.26 0.60 0.74 0.96 0.72 0.39 0.65 0.42 0.97 0.01 0.07 0.38 0.60 0.68 0.70 0.06 0.29 0.54 0.88 0.81 0.14 0.04 0.66 0.74 0.72 0.18 0.81 ]
[0.99 0.33 0.28 0.45 0.53 0.73 0.27 0.39 0.47 0.13 1.00 0.54 0.87 0.96 0.40 0.42 0.16 0.97 0.28 0.34 0.42 0.45 0.52 0.16 0.72 0.83 0.43 0.34 0.35 0.03 0.90 0.90 0.21 0.27 0.38 0.90 0.64 0.01 0.80 0.70 0.50 0.80 0.32 0.59 0.74 0.48 0.79 0.52 0.55 0.42 0.51 0.33 0.16 0.71 0.41 0.97 0.67 0.80 ]
