D = 4;
n = [ 4 4 4 4 ];
N = 36;
d = [1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.22 0.77 0.13 0.81 0.63 0.72 0.48 0.97 0.87 0.67 0.99 0.01 0.04 0.35 0.64 0.75 0.26 0.05 0.10 0.74 0.73 0.95 0.00 0.52 0.85 0.71 0.23 0.19 0.12 0.64 0.38 0.48 0.84 0.22 0.65 ]
[0.22 1.00 0.76 0.28 0.44 0.10 0.75 0.84 0.61 0.88 0.02 0.73 0.61 0.66 0.73 0.86 0.84 0.71 0.78 0.86 0.07 0.25 0.17 0.34 0.41 0.87 0.01 0.04 0.59 0.22 0.77 0.32 0.71 0.99 0.70 0.87 ]
[0.77 0.76 1.00 0.69 0.05 0.38 0.99 0.55 0.51 0.87 0.86 0.15 0.30 0.52 0.08 0.14 0.00 0.18 0.80 0.01 0.77 0.27 0.31 0.47 0.27 0.72 0.75 0.62 0.29 0.68 0.49 0.36 0.56 0.24 0.46 0.37 ]
[0.13 0.28 0.69 1.00 0.98 0.46 0.61 0.12 0.31 0.15 0.45 0.27 0.02 0.76 0.13 0.54 0.60 0.19 0.03 0.84 0.37 0.53 0.55 0.31 0.78 0.29 0.37 0.20 0.52 0.63 0.14 0.88 0.01 0.63 0.68 0.13 ]
[0.81 0.44 0.05 0.98 1.00 0.51 0.26 0.30 0.03 0.23 0.51 0.40 0.69 0.65 0.01 0.47 0.93 0.94 0.99 0.36 0.10 0.18 0.64 0.07 0.34 0.03 0.77 0.09 0.78 0.59 0.70 0.08 0.33 0.96 0.07 0.63 ]
[0.63 0.10 0.38 0.46 0.51 1.00 0.94 0.94 0.49 0.54 0.09 0.96 0.74 1.00 0.37 0.68 0.80 0.65 0.75 0.18 0.25 0.16 0.48 0.53 0.81 0.30 0.41 0.56 0.05 0.92 0.68 0.14 0.62 0.85 0.82 0.40 ]
[0.72 0.75 0.99 0.61 0.26 0.94 1.00 0.01 0.37 0.87 0.30 0.55 0.41 0.93 0.03 0.50 0.76 0.46 0.24 0.36 0.13 0.04 0.66 0.66 0.78 0.30 0.62 0.43 0.34 0.62 0.29 0.67 0.13 0.95 0.25 0.81 ]
[0.48 0.84 0.55 0.12 0.30 0.94 0.01 1.00 0.20 0.24 0.23 0.11 0.67 0.42 0.50 0.77 0.19 0.61 0.42 0.61 0.08 0.97 0.13 0.11 0.25 0.16 0.40 0.12 0.41 0.13 0.14 0.82 0.80 0.73 0.01 0.92 ]
[0.97 0.61 0.51 0.31 0.03 0.49 0.37 0.20 1.00 0.96 0.30 0.11 0.73 0.26 0.44 0.35 0.03 0.14 0.27 0.19 0.89 0.79 0.12 0.97 0.87 0.36 0.92 0.88 0.91 0.18 0.46 0.54 0.31 0.96 0.76 0.65 ]
[0.87 0.88 0.87 0.15 0.23 0.54 0.87 0.24 0.96 1.00 0.41 0.32 0.52 0.53 0.63 0.78 0.97 0.14 0.23 0.05 0.55 0.81 0.99 0.87 0.12 0.48 0.12 0.28 0.77 0.69 0.42 0.17 0.42 0.90 0.65 0.99 ]
[0.67 0.02 0.86 0.45 0.51 0.09 0.30 0.23 0.30 0.41 1.00 0.93 0.13 0.80 0.28 0.82 0.80 0.17 0.46 0.55 0.04 0.63 0.62 0.36 0.81 0.27 0.39 0.91 0.45 0.65 0.44 0.75 0.32 0.44 0.12 0.00 ]
[0.99 0.73 0.15 0.27 0.40 0.96 0.55 0.11 0.11 0.32 0.93 1.00 0.31 0.37 0.98 0.87 0.42 0.93 0.04 0.57 0.14 0.50 0.21 0.73 0.61 0.63 0.72 0.05 0.36 0.51 0.29 0.99 0.82 0.62 0.11 0.60 ]
[0.01 0.61 0.30 0.02 0.69 0.74 0.41 0.67 0.73 0.52 0.13 0.31 1.00 0.47 0.06 0.19 0.25 0.49 0.44 0.35 0.58 0.05 0.26 0.30 0.78 0.72 0.60 0.93 0.21 0.69 0.60 0.35 0.80 0.96 0.69 0.89 ]
