D = 8;
n = [ 5 5 5 5 5 5 5 5 ];
N = 82;
d = [1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.02 0.41 0.33 0.35 0.06 0.00 0.25 0.93 0.63 0.01 0.37 0.61 0.04 0.77 0.92 0.58 0.50 0.74 0.05 0.06 0.26 0.96 0.11 0.03 0.96 0.61 1.00 0.48 0.23 0.08 0.71 0.45 0.77 0.90 0.20 0.26 0.75 0.13 0.74 0.33 0.17 0.25 0.23 0.31 0.24 0.57 0.44 0.96 0.91 0.26 0.72 0.00 0.84 0.76 0.59 0.13 0.01 0.31 0.18 0.73 0.16 0.20 0.18 0.99 0.51 0.45 0.39 0.40 0.49 0.57 0.71 0.16 0.78 0.19 0.09 0.15 0.26 0.71 0.54 0.93 0.50 ]
[0.02 1.00 0.06 0.65 0.10 0.57 0.15 0.72 0.49 0.38 0.72 0.39 0.64 0.94 0.80 0.89 0.55 0.55 0.10 0.83 0.64 0.78 0.09 0.70 0.10 0.54 0.75 0.29 0.41 0.34 0.01 0.27 0.55 0.35 0.67 0.02 0.49 0.38 0.17 0.88 0.72 0.47 0.68 0.93 0.68 0.66 0.01 0.07 0.95 0.15 0.48 0.97 0.49 0.39 0.57 0.34 0.81 0.36 0.21 0.74 0.39 0.82 0.98 0.83 0.34 0.85 0.17 0.41 0.49 0.36 0.47 0.80 0.99 0.75 0.56 0.23 0.05 0.50 0.72 0.96 0.01 0.67 ]
[0.41 0.06 1.00 0.43 0.10 0.27 0.47 0.41 0.17 0.49 0.11 0.05 0.69 0.88 0.74 0.64 0.29 0.68 0.19 0.12 0.83 0.67 0.08 0.99 0.83 0.86 0.06 0.22 0.07 0.01 0.75 0.94 0.91 0.01 0.62 0.89 0.94 0.99 0.05 0.69 0.62 0.15 0.04 0.23 0.74 0.77 0.93 0.20 0.76 0.67 0.06 0.46 0.16 1.00 0.62 0.16 0.64 0.32 0.75 0.56 0.94 0.69 0.98 0.26 0.03 0.26 0.96 0.41 0.20 0.98 0.86 0.92 0.46 0.03 0.18 0.64 0.02 0.03 0.43 0.77 0.95 0.86 ]
[0.33 0.65 0.43 1.00 0.34 0.77 0.52 0.73 0.37 0.27 0.48 0.85 0.89 0.76 0.14 0.43 0.44 0.83 0.29 0.18 0.44 0.20 0.25 0.83 0.45 0.02 0.84 0.69 0.92 0.78 0.03 0.24 0.28 0.32 0.72 0.77 0.18 0.76 0.61 0.53 0.92 0.49 0.57 0.19 0.44 0.31 0.78 0.05 0.03 0.30 0.62 0.33 0.15 0.55 0.55 0.40 0.32 0.38 0.20 0.04 0.44 0.26 0.87 0.87 0.72 0.79 0.43 0.67 0.21 0.04 0.41 0.54 0.79 0.51 0.68 0.05 0.15 0.34 0.53 0.86 0.92 0.70 ]
[0.35 0.10 0.10 0.34 1.00 0.61 0.01 0.76 0.49 0.16 0.95 0.48 0.75 0.12 0.45 0.39 0.29 0.16 0.65 0.22 0.19 0.79 0.90 0.28 0.01 0.42 0.81 0.05 0.64 0.29 0.43 0.77 0.09 0.33 0.78 0.35 0.49 0.11 0.30 0.43 0.80 0.28 0.82 0.76 0.93 0.80 0.98 0.04 0.38 0.64 0.62 0.76 0.93 0.96 0.24 0.57 0.49 0.54 0.29 0.18 0.10 0.86 0.56 0.88 0.74 0.52 0.43 0.99 0.45 0.42 0.76 0.62 0.37 0.98 0.69 0.80 0.18 0.50 0.84 0.49 0.38 0.83 ]
[0.06 0.57 0.27 0.77 0.61 1.00 0.67 0.36 0.43 0.91 0.12 0.51 0.70 0.25 0.67 0.88 0.78 0.95 0.80 0.55 0.32 0.46 0.71 0.54 0.83 0.71 0.33 0.12 0.16 0.83 0.35 0.81 0.47 0.82 0.61 0.66 0.43 0.11 0.87 0.54 0.53 0.38 0.79 0.28 0.77 0.74 0.40 0.25 0.59 0.38 0.53 0.70 0.70 0.94 0.12 0.34 0.18 0.06 0.75 0.87 0.66 0.60 0.47 0.07 0.71 0.32 0.16 0.87 0.56 0.03 0.80 0.95 0.25 0.84 0.49 0.62 0.94 0.85 0.30 0.04 0.94 0.88 ]
[0.00 0.15 0.47 0.52 0.01 0.67 1.00 0.30 0.58 0.97 0.61 0.83 0.19 0.37 0.46 0.58 0.45 0.57 0.26 0.90 0.68 0.78 0.44 0.90 0.40 0.04 0.34 0.49 0.93 0.79 0.93 0.11 0.92 0.27 0.11 0.13 0.89 0.90 0.94 0.49 0.56 0.09 0.32 0.45 0.09 0.73 0.31 0.40 0.50 0.59 0.52 0.52 0.42 0.17 0.19 0.03 0.38 0.53 0.13 0.10 0.13 0.63 0.02 0.69 0.40 0.39 0.45 0.62 0.17 0.07 0.88 0.00 0.83 0.65 0.93 0.42 0.69 0.61 0.00 0.22 0.18 0.15 ]
[0.25 0.72 0.41 0.73 0.76 0.36 0.30 1.00 1.00 0.45 0.05 0.00 0.31 0.14 0.54 0.99 0.46 0.48 0.46 0.96 0.03 0.17 0.65 0.19 0.63 0.30 0.90 0.73 0.39 0.02 0.44 0.65 0.57 0.07 0.70 0.91 0.40 0.99 0.26 0.44 0.47 0.19 0.06 0.37 0.11 0.42 0.70 0.66 0.85 0.66 0.69 0.39 0.80 0.60 0.78 0.05 0.89 0.19 0.07 0.32 0.68 0.08 0.17 0.56 0.93 0.40 0.16 0.18 0.22 0.48 0.19 0.49 0.97 0.05 0.98 0.67 0.10 0.39 0.41 0.85 0.70 0.18 ]
[0.93 0.49 0.17 0.37 0.49 0.43 0.58 1.00 1.00 0.64 0.85 0.93 0.33 0.98 0.52 0.66 0.34 0.04 0.12 0.55 0.97 0.50 0.17 0.69 0.85 0.36 0.26 0.92 0.61 0.36 0.69 0.63 0.02 0.38 0.24 0.93 0.23 0.98 0.92 0.81 0.52 0.81 0.80 0.73 0.89 1.00 0.28 0.81 0.34 0.61 0.16 0.28 0.54 0.98 0.39 0.35 0.42 0.40 0.55 0.37 0.60 0.78 0.67 0.29 0.41 0.18 0.06 0.07 0.49 0.24 0.10 0.82 0.32 0.00 0.71 0.87 0.61 0.74 0.83 0.80 0.20 0.57 ]
[0.63 0.38 0.49 0.27 0.16 0.91 0.97 0.45 0.64 1.00 0.09 0.06 0.09 0.96 0.77 0.81 0.01 0.13 0.44 0.79 0.68 0.82 0.89 0.76 0.58 0.60 0.24 0.84 0.39 0.97 0.33 0.14 0.05 0.46 0.53 0.49 0.15 0.18 0.69 0.25 0.99 0.42 0.14 0.84 0.38 0.07 0.80 0.99 0.45 0.00 0.03 0.17 0.54 0.45 0.24 0.97 0.53 0.06 0.44 0.12 0.70 0.28 0.71 0.59 0.00 0.52 0.37 0.65 0.14 0.47 0.56 0.51 0.48 0.37 0.86 0.17 0.30 0.46 0.38 0.39 0.06 0.37 ]
