D = 6;
n = [ 3 3 3 3 3 3 ];
N = 30;
d = [1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 6 6 6 6 6 ];
m = [
[1.00 0.85 0.19 0.55 0.87 0.35 0.03 0.22 0.68 0.29 0.64 0.68 0.10 0.43 0.46 0.28 0.85 0.58 0.46 0.12 0.90 0.45 0.43 0.30 0.29 0.13 0.69 0.66 0.30 0.84 ]
[0.85 1.00 0.56 0.65 0.46 0.97 0.72 0.99 0.69 0.44 0.18 0.73 0.60 0.71 0.12 0.54 0.49 0.58 0.68 0.49 0.43 0.38 0.90 0.68 0.20 0.83 0.63 0.49 0.08 0.54 ]
[0.19 0.56 1.00 0.33 0.56 0.69 0.67 0.75 0.09 0.02 0.15 0.88 0.05 0.90 0.30 0.50 0.44 0.75 0.47 0.54 0.75 0.86 0.14 0.30 0.31 0.07 0.73 0.75 0.14 0.55 ]
[0.55 0.65 0.33 1.00 0.06 0.57 0.32 0.08 0.69 0.37 0.61 0.11 0.89 0.44 0.56 0.53 0.69 0.19 0.38 0.38 0.19 0.94 0.74 0.25 0.74 0.78 0.18 0.16 0.46 0.56 ]
[0.87 0.46 0.56 0.06 1.00 0.18 1.00 0.05 0.83 0.22 0.94 0.63 0.13 0.77 0.37 0.33 0.56 0.75 0.32 0.43 0.57 0.05 0.97 0.49 0.70 0.58 0.43 0.67 0.36 0.12 ]
[0.35 0.97 0.69 0.57 0.18 1.00 0.23 0.37 0.98 0.56 0.18 0.37 0.72 0.71 0.77 0.68 0.86 0.84 0.45 0.53 0.80 0.33 0.98 0.60 0.52 0.52 0.24 0.89 0.29 0.97 ]
[0.03 0.72 0.67 0.32 1.00 0.23 1.00 0.63 0.20 0.95 0.76 0.64 0.64 0.08 0.79 0.82 0.41 0.03 0.85 0.44 0.47 0.09 0.03 0.64 0.88 0.27 0.19 0.98 0.46 0.48 ]
[0.22 0.99 0.75 0.08 0.05 0.37 0.63 1.00 0.45 0.01 0.90 0.42 0.38 0.67 0.52 0.38 0.07 0.54 0.61 0.82 0.05 0.48 0.64 0.55 0.26 0.73 0.12 0.76 0.93 0.99 ]
[0.68 0.69 0.09 0.69 0.83 0.98 0.20 0.45 1.00 0.98 0.36 0.73 0.26 0.12 0.03 0.36 0.58 0.55 0.43 0.62 0.18 0.71 0.02 0.52 0.23 0.72 0.69 0.25 0.76 0.07 ]
[0.29 0.44 0.02 0.37 0.22 0.56 0.95 0.01 0.98 1.00 0.57 0.36 0.45 0.25 0.62 0.27 0.15 0.86 0.49 0.48 0.27 0.47 0.34 0.41 0.80 0.78 0.39 0.13 0.93 0.12 ]
[0.64 0.18 0.15 0.61 0.94 0.18 0.76 0.90 0.36 0.57 1.00 0.99 0.16 0.76 0.81 0.25 0.94 0.91 0.80 0.88 0.42 0.25 0.40 0.66 0.31 0.24 0.35 0.18 0.50 0.22 ]
[0.68 0.73 0.88 0.11 0.63 0.37 0.64 0.42 0.73 0.36 0.99 1.00 0.27 0.02 0.61 0.32 0.99 0.91 0.13 0.95 0.93 0.36 0.78 0.02 0.52 0.05 0.78 0.86 0.39 0.42 ]
[0.10 0.60 0.05 0.89 0.13 0.72 0.64 0.38 0.26 0.45 0.16 0.27 1.00 0.58 0.43 0.08 0.79 0.60 0.24 0.42 0.88 0.98 0.78 0.74 0.62 0.36 0.25 0.82 0.40 0.22 ]
[0.43 0.71 0.90 0.44 0.77 0.71 0.08 0.67 0.12 0.25 0.76 0.02 0.58 1.00 0.91 0.04 0.87 0.36 0.30 1.00 0.82 0.30 0.38 0.10 0.20 0.90 0.55 0.43 0.87 0.61 ]
[0.46 0.12 0.30 0.56 0.37 0.77 0.79 0.52 0.03 0.62 0.81 0.61 0.43 0.91 1.00 0.30 0.35 0.99 0.41 0.17 0.31 0.97 0.68 0.70 0.23 0.76 0.14 0.69 0.24 0.17 ]
[0.28 0.54 0.50 0.53 0.33 0.68 0.82 0.38 0.36 0.27 0.25 0.32 0.08 0.04 0.30 1.00 0.49 0.41 0.90 0.02 0.83 0.49 0.39 0.56 0.63 0.39 0.76 0.92 0.56 0.30 ]
[0.85 0.49 0.44 0.69 0.56 0.86 0.41 0.07 0.58 0.15 0.94 0.99 0.79 0.87 0.35 0.49 1.00 0.82 0.13 0.44 0.28 0.56 0.57 0.91 0.72 0.03 0.58 0.78 0.75 0.40 ]
