D = 8;
n = [ 3 3 3 3 3 3 3 3 ];
N = 46;
d = [1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 6 6 6 6 6 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.51 0.05 0.33 0.20 0.28 0.09 0.62 0.17 0.37 0.19 0.59 0.43 0.78 0.51 0.04 0.62 0.06 0.72 0.66 0.60 0.02 0.01 0.90 0.11 0.79 0.06 0.69 0.46 0.19 0.81 0.21 0.99 0.73 0.17 0.22 0.14 0.21 0.23 0.51 0.88 0.36 0.82 0.49 0.95 0.84 ]
[0.51 1.00 0.24 0.13 0.57 0.07 0.41 0.22 0.15 0.77 0.97 0.72 0.37 0.33 0.97 0.41 0.53 0.05 0.72 0.09 0.92 0.74 0.65 0.56 0.51 0.14 0.05 0.72 0.51 0.40 0.64 0.17 0.15 0.29 0.29 0.63 0.64 0.08 0.40 0.73 0.57 0.16 0.91 0.68 0.11 0.06 ]
[0.05 0.24 1.00 0.68 0.37 0.65 0.68 0.58 0.35 0.84 0.93 0.43 0.72 0.79 0.02 0.74 0.59 0.20 0.42 0.16 0.62 0.04 0.69 0.66 0.13 0.41 0.95 0.64 0.58 0.57 0.31 0.79 0.98 0.04 0.92 0.31 0.58 0.29 0.81 0.46 0.84 0.82 0.33 0.45 0.53 0.16 ]
[0.33 0.13 0.68 1.00 0.89 0.54 0.28 0.99 0.88 0.08 0.39 0.27 0.77 0.19 0.12 0.51 0.13 0.47 0.77 0.54 0.44 0.14 0.54 0.86 0.52 0.43 0.78 0.50 0.09 0.12 0.67 0.11 0.53 0.73 0.33 0.57 0.75 0.93 0.39 0.48 0.41 0.24 0.53 0.19 0.32 0.81 ]
[0.20 0.57 0.37 0.89 1.00 0.10 0.88 0.14 0.43 0.15 0.74 0.96 0.95 0.01 0.26 0.06 0.21 0.52 0.31 0.83 0.87 0.70 0.06 0.35 0.35 0.39 0.18 0.67 0.20 0.38 0.89 0.79 0.10 0.67 0.85 0.35 0.55 0.57 0.19 0.07 0.58 0.76 0.35 0.70 0.61 0.65 ]
[0.28 0.07 0.65 0.54 0.10 1.00 0.69 0.46 0.98 0.48 0.44 0.20 0.34 0.29 0.26 0.54 0.38 0.89 0.60 0.47 0.23 0.90 0.75 0.53 0.12 0.18 0.24 0.92 0.37 0.85 0.55 0.77 0.35 0.46 0.51 0.93 0.22 0.77 0.11 0.35 0.58 0.27 0.41 0.23 0.62 0.19 ]
[0.09 0.41 0.68 0.28 0.88 0.69 1.00 0.89 0.24 0.56 0.10 0.34 0.70 0.63 0.01 0.38 0.16 0.32 0.70 0.10 0.70 0.38 0.59 0.86 0.47 0.85 0.21 0.75 0.59 0.86 0.31 0.04 0.94 0.37 0.56 0.02 0.98 0.34 0.80 0.72 0.74 0.38 0.52 0.62 0.18 0.62 ]
[0.62 0.22 0.58 0.99 0.14 0.46 0.89 1.00 0.14 0.23 0.23 0.60 0.54 0.96 0.39 0.34 0.28 0.51 0.23 0.60 0.88 0.38 0.06 0.63 0.73 0.65 0.85 0.31 0.28 0.81 0.94 0.93 0.29 0.47 0.72 0.16 0.04 0.97 0.29 0.45 0.99 0.04 0.21 0.76 0.01 0.52 ]
[0.17 0.15 0.35 0.88 0.43 0.98 0.24 0.14 1.00 0.64 0.46 0.03 0.37 0.72 0.91 0.93 0.70 0.92 0.63 0.65 0.23 0.46 0.77 0.30 0.31 0.69 0.42 0.69 0.99 0.40 0.49 0.39 0.85 0.88 0.33 0.06 0.91 0.60 0.11 0.75 0.81 0.50 0.36 0.17 0.52 0.06 ]
[0.37 0.77 0.84 0.08 0.15 0.48 0.56 0.23 0.64 1.00 0.21 0.67 0.16 0.41 0.53 0.12 0.88 0.44 0.56 0.72 0.99 0.01 0.08 0.46 0.17 0.93 0.81 0.06 0.69 0.11 0.68 0.99 0.81 0.53 0.20 0.96 0.73 0.92 0.71 0.85 0.65 0.58 0.21 0.87 0.66 0.88 ]
[0.19 0.97 0.93 0.39 0.74 0.44 0.10 0.23 0.46 0.21 1.00 0.98 0.12 0.23 0.42 0.49 0.13 0.87 0.74 0.27 0.15 0.31 0.31 0.72 0.19 0.62 0.08 0.25 0.52 0.72 0.88 0.94 0.63 0.28 0.45 0.73 0.70 0.57 0.35 0.88 0.39 0.62 0.92 0.87 0.16 0.81 ]
[0.59 0.72 0.43 0.27 0.96 0.20 0.34 0.60 0.03 0.67 0.98 1.00 0.23 0.77 0.51 0.59 0.41 0.92 0.09 0.83 0.52 0.94 0.02 0.55 0.14 0.96 0.95 0.13 0.44 0.05 0.18 0.48 0.69 0.42 0.83 0.81 0.26 0.58 0.96 0.86 0.92 0.52 0.08 0.50 0.42 0.50 ]
[0.43 0.37 0.72 0.77 0.95 0.34 0.70 0.54 0.37 0.16 0.12 0.23 1.00 0.61 0.09 0.03 0.36 0.07 0.27 0.65 0.39 0.59 0.49 0.57 0.50 0.40 0.03 0.32 0.43 0.94 0.92 0.39 0.13 0.84 0.41 0.27 1.00 0.93 0.39 0.86 0.17 0.02 0.62 0.30 0.63 0.15 ]
