D = 8;
n = [ 3 3 3 3 3 3 3 3 ];
N = 73;
d = [1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.24 0.63 0.06 0.11 0.04 0.13 0.85 0.16 0.33 0.51 0.61 0.30 0.51 0.45 0.83 0.15 0.78 0.29 0.63 0.58 0.27 0.25 0.90 0.80 0.48 0.44 0.74 0.73 0.24 0.33 0.80 0.60 0.74 0.78 0.79 0.16 0.91 0.96 0.51 0.44 0.31 0.50 0.01 0.87 0.50 0.15 0.20 0.74 0.28 0.54 0.40 0.16 0.19 0.02 0.17 0.32 0.56 0.12 0.81 0.74 0.57 0.56 0.15 0.61 0.09 0.26 0.13 0.57 0.96 0.90 0.26 0.12 ]
[0.24 1.00 0.31 0.93 0.13 0.56 0.94 0.56 0.55 0.87 0.11 0.20 0.82 0.80 0.09 0.37 0.94 0.38 0.09 0.30 0.44 0.88 0.64 0.60 0.22 0.82 0.96 0.85 0.58 0.46 0.51 0.94 0.66 0.79 0.07 0.63 0.98 0.80 1.00 0.14 0.49 0.45 0.34 0.22 0.82 0.80 0.02 0.29 0.20 0.74 0.43 0.83 0.91 0.61 0.82 0.27 0.73 0.78 0.12 0.21 0.14 0.52 0.21 0.21 0.64 0.95 0.84 0.51 0.57 0.02 0.23 0.66 0.15 ]
[0.63 0.31 1.00 0.77 0.84 0.96 0.78 0.69 0.71 0.32 0.31 0.32 0.33 0.65 0.04 0.19 0.93 0.17 0.43 0.22 0.27 0.93 0.03 0.80 0.86 0.54 0.75 0.84 0.34 0.20 0.07 0.29 0.85 0.97 0.29 0.85 0.12 0.28 0.96 0.91 0.46 0.47 0.38 0.34 0.96 0.75 0.72 0.25 0.85 0.40 0.65 0.80 0.53 0.15 0.24 0.58 0.78 0.21 0.55 0.81 0.59 0.47 0.34 0.51 0.82 0.72 0.70 0.54 0.21 0.81 0.25 0.60 0.33 ]
[0.06 0.93 0.77 1.00 0.27 0.53 0.83 0.18 0.95 0.56 0.53 0.19 0.45 0.21 0.80 0.72 0.40 0.47 0.75 0.09 0.44 0.67 0.92 0.13 0.54 0.06 0.66 0.79 0.97 0.31 0.47 0.54 0.99 0.86 0.12 0.57 0.63 0.59 0.93 0.31 0.51 0.37 0.59 0.40 0.07 0.10 0.72 0.02 0.75 0.17 0.35 0.54 0.76 0.60 0.66 0.11 0.73 0.83 0.16 0.02 0.50 0.81 0.20 0.08 0.03 0.80 0.61 0.65 0.15 0.71 0.28 0.18 0.47 ]
[0.11 0.13 0.84 0.27 1.00 0.66 0.07 0.77 0.61 0.47 0.68 0.70 0.72 0.18 0.07 0.46 0.42 0.08 0.89 0.36 0.27 0.57 0.99 0.16 0.34 0.71 0.02 0.62 0.22 0.85 0.19 0.17 0.62 0.19 0.69 0.00 0.65 0.08 0.49 0.56 0.36 0.92 0.48 0.94 0.16 0.51 0.32 0.46 0.92 0.80 0.50 0.77 0.37 0.39 0.41 0.89 0.82 0.49 0.76 0.98 0.86 0.58 0.13 0.78 0.01 0.11 0.11 0.15 0.42 0.53 0.98 0.10 0.96 ]
[0.04 0.56 0.96 0.53 0.66 1.00 0.69 0.55 0.79 0.77 0.46 0.86 0.16 1.00 0.99 0.37 0.07 0.46 0.28 0.63 0.40 0.07 0.65 0.67 0.17 0.01 0.42 0.05 0.98 0.05 0.35 0.37 0.45 0.64 0.49 0.65 0.49 0.47 0.62 0.95 0.90 0.21 0.93 0.00 0.47 0.28 0.54 0.50 0.68 0.67 0.18 0.07 0.93 0.18 0.83 0.59 0.30 0.09 0.41 0.14 0.84 0.10 0.07 0.15 0.45 0.94 0.18 0.28 0.14 0.59 0.88 0.08 0.65 ]
[0.13 0.94 0.78 0.83 0.07 0.69 1.00 0.45 0.46 0.29 0.43 0.38 0.35 0.58 0.95 0.24 0.40 0.76 0.52 0.52 0.96 1.00 0.09 0.21 0.49 0.28 0.22 0.57 0.38 0.42 0.86 0.67 0.14 0.64 0.99 0.68 0.73 0.04 0.04 0.42 0.20 0.58 0.49 0.21 0.44 0.74 0.68 0.67 0.49 0.11 0.51 0.57 0.99 0.07 0.08 0.75 0.03 0.08 0.48 0.31 0.26 0.92 0.45 0.70 0.21 0.18 0.50 0.73 0.17 0.34 0.15 0.83 0.21 ]
[0.85 0.56 0.69 0.18 0.77 0.55 0.45 1.00 0.82 0.94 0.45 0.44 0.53 0.46 0.66 0.94 0.75 0.90 0.71 0.63 0.15 0.65 0.67 0.96 0.93 0.04 0.41 0.95 0.19 0.28 0.61 0.80 0.49 0.02 0.61 0.18 0.73 0.63 0.64 0.69 0.32 0.32 0.45 0.23 0.64 0.95 0.21 0.18 0.31 0.57 0.16 0.03 0.87 0.77 0.87 0.70 0.15 0.58 0.12 0.13 0.24 0.76 0.17 0.11 0.52 0.74 0.16 0.51 0.45 0.84 0.98 0.89 0.27 ]
[0.16 0.55 0.71 0.95 0.61 0.79 0.46 0.82 1.00 0.65 0.88 0.88 0.68 0.41 0.96 0.45 0.92 0.59 0.03 0.44 0.15 0.96 0.28 0.39 0.07 0.02 0.19 0.74 0.63 0.99 0.62 0.94 0.18 0.93 0.47 0.20 0.89 0.11 0.35 0.90 0.21 0.32 0.87 0.95 0.48 0.90 0.40 0.18 0.72 0.93 0.93 0.87 0.69 0.23 0.59 0.88 0.69 0.89 0.87 0.95 0.36 0.83 0.79 0.43 0.99 0.63 0.60 0.52 0.29 0.79 0.52 0.45 0.25 ]
[0.33 0.87 0.32 0.56 0.47 0.77 0.29 0.94 0.65 1.00 0.75 0.97 0.74 0.39 0.85 0.08 0.68 0.60 1.00 0.01 0.78 0.22 0.67 0.67 0.79 0.69 0.89 0.14 0.62 0.56 0.47 0.62 0.58 0.73 0.89 0.39 0.64 0.16 0.97 0.38 0.16 0.53 0.98 0.59 0.90 0.95 0.34 0.75 0.64 0.11 0.16 0.14 0.73 0.87 0.69 0.67 0.19 0.51 0.15 0.97 0.26 0.09 0.80 0.28 0.97 0.12 0.12 0.01 0.89 0.82 0.66 0.48 0.01 ]
