D = 6;
n = [ 3 3 3 3 3 3 ];
N = 62;
d = [1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.05 0.26 0.79 0.08 0.05 0.05 0.31 0.36 0.96 0.96 0.77 0.05 0.74 0.85 0.68 0.72 0.82 0.98 0.81 0.65 0.31 0.94 0.74 0.64 0.44 0.34 0.98 0.19 0.40 0.49 0.53 0.79 0.87 0.53 0.74 0.80 0.89 0.52 0.54 0.22 0.20 0.57 0.19 0.80 0.79 0.12 0.96 0.43 0.43 0.94 0.04 0.32 0.01 0.22 0.99 0.63 0.45 0.67 0.87 0.63 0.74 ]
[0.05 1.00 0.58 0.05 0.19 0.73 0.67 0.01 0.59 0.39 0.60 0.43 0.63 0.97 0.43 0.83 0.95 0.14 0.07 0.63 0.78 0.10 0.56 0.05 0.43 0.29 0.32 0.10 0.29 0.60 0.85 0.32 0.41 0.57 0.62 0.20 0.85 0.80 0.22 0.04 0.50 0.88 0.76 0.82 0.59 0.93 0.65 0.41 0.24 0.19 0.34 0.70 0.48 0.59 0.21 0.95 0.40 0.35 0.17 0.09 0.51 0.22 ]
[0.26 0.58 1.00 0.93 0.27 0.66 0.50 0.83 0.41 0.69 0.92 0.86 0.45 0.50 0.87 0.61 0.76 0.55 0.77 0.32 0.91 0.89 0.66 0.71 0.20 0.18 0.40 0.28 0.08 0.98 0.24 0.90 0.26 0.50 0.88 0.55 0.46 0.46 0.19 0.76 0.03 0.28 0.70 0.67 0.11 0.94 0.76 0.50 0.71 0.93 0.55 0.56 0.41 0.31 0.80 0.49 0.15 0.92 0.57 0.05 0.77 0.91 ]
[0.79 0.05 0.93 1.00 0.04 0.61 0.53 0.08 0.44 0.53 0.66 0.73 0.60 0.08 0.91 0.18 0.81 0.68 0.92 0.85 0.26 0.06 1.00 0.36 0.78 0.71 0.84 0.57 0.89 0.38 0.74 0.50 0.75 0.41 0.19 0.47 0.28 0.59 0.36 0.78 0.04 0.07 0.17 0.21 0.46 0.47 0.85 0.93 0.15 0.49 0.08 0.99 0.91 0.66 0.38 0.26 0.11 0.55 0.65 0.38 0.05 0.73 ]
[0.08 0.19 0.27 0.04 1.00 0.69 0.84 0.92 0.05 0.65 0.00 0.46 0.97 0.41 0.94 0.70 0.39 0.76 0.71 0.99 0.34 0.41 0.12 0.14 0.84 0.34 0.03 0.30 0.11 0.47 0.09 0.88 0.01 0.52 0.69 0.64 0.72 0.60 0.01 0.08 0.74 0.38 0.78 0.45 0.62 0.25 0.62 0.88 0.05 0.37 0.30 0.79 0.54 0.32 0.20 0.33 0.64 0.11 0.91 0.33 0.48 0.10 ]
[0.05 0.73 0.66 0.61 0.69 1.00 0.73 0.39 0.90 0.22 0.65 0.08 0.40 0.36 0.41 0.15 0.06 0.46 0.53 0.48 0.69 0.99 0.24 0.35 0.34 0.41 0.20 0.44 0.61 0.11 0.30 0.73 0.87 0.93 0.38 0.82 0.43 0.20 0.00 0.68 0.35 0.71 0.75 0.03 0.57 0.16 0.23 0.10 0.52 0.46 0.88 0.48 0.22 0.77 0.46 0.02 0.72 0.08 0.22 0.67 0.29 0.96 ]
[0.05 0.67 0.50 0.53 0.84 0.73 1.00 0.92 0.27 0.44 0.96 0.66 0.31 0.14 0.40 0.11 0.98 0.99 0.72 0.09 0.48 0.10 0.50 0.85 0.40 0.37 0.45 0.23 0.13 0.70 0.48 0.35 0.72 0.22 0.92 0.28 0.88 0.45 0.91 0.56 0.69 0.93 0.78 0.44 0.48 0.10 0.95 0.75 0.25 0.07 0.81 0.53 0.71 0.67 0.80 0.90 0.36 0.14 0.57 0.08 0.84 0.63 ]
[0.31 0.01 0.83 0.08 0.92 0.39 0.92 1.00 0.27 0.01 0.01 0.51 0.93 0.27 0.58 0.41 0.51 0.54 0.23 0.02 0.87 0.92 0.57 0.16 0.98 0.01 0.77 0.07 0.00 0.86 0.77 0.31 0.14 0.97 0.50 0.32 0.06 0.03 0.76 0.71 0.15 0.00 0.01 0.11 0.57 0.75 0.08 0.92 0.79 0.58 0.71 0.36 0.34 0.96 0.20 0.67 0.27 0.83 0.64 0.99 0.65 0.78 ]
[0.36 0.59 0.41 0.44 0.05 0.90 0.27 0.27 1.00 0.51 0.99 0.69 0.55 0.35 0.03 0.55 0.34 0.26 0.90 0.58 0.67 0.09 0.12 0.49 0.88 0.49 0.16 0.56 0.06 0.97 0.38 0.72 0.61 0.24 0.93 0.23 0.20 0.62 0.17 0.12 0.10 0.71 0.68 0.12 0.27 0.46 0.81 0.57 0.24 0.22 0.66 0.76 0.14 0.37 0.39 0.60 0.73 0.53 0.15 0.61 0.35 0.88 ]
[0.96 0.39 0.69 0.53 0.65 0.22 0.44 0.01 0.51 1.00 0.60 0.32 0.46 0.59 0.73 0.19 0.24 0.06 0.53 0.70 0.36 0.88 0.02 0.22 0.50 0.33 0.30 0.26 0.35 0.43 0.27 0.70 0.83 0.50 0.92 0.69 0.03 0.08 0.26 0.77 0.97 0.41 0.18 0.66 0.66 0.87 0.03 0.96 0.96 0.77 0.17 0.64 0.67 0.41 0.20 0.46 0.97 0.97 0.12 0.91 0.04 0.46 ]
